obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
219.623,219.6242+,45532.7,1700w,7.14e+07,,0.00,45532.33,6s2,1S,0,5d.6p,3D*,1,1,3,,T7227,L3475,
227.764,,43905.0,95,,,,,,,,,,,1,1,,,L3475,
229.812,,43513.9,190,,,,,,,,,,,1,1,,,L3475,
239.292,,41790.0,1300,,,,,,,,,,,1,1,,,L3475,
239.987,,41668.9,120,,,,,,,,,,,1,1,,,L3475,
241.995,,41323.3,80,,,,,,,,,,,1,1,,,L3475,
243.100,,41135.4,55,,,,,,,,,,,1,1,,,L3475,
246.038,,40644.1,130,,,,,,,,,,,1,1,,,L3475,
247.002,,40485.6,80,,,,,,,,,,,1,1,,,L3475,
248.247,,40282.5,21w,,,,,,,,,,,1,1,,,L3475,
253.771,,39405.6,370,,,,,,,,,,,1,1,,,L3475,
254.763,,39252.1,40,,,,,,,,,,,1,1,,,L3475,
256.257,,39023.4,35,,,,,,,,,,,1,1,,,L3475,
257.200,,38880.2,930,,,,,,,,,,,1,1,,,L3475,
257.956,,38766.3,1700,,,,,,,,,,,1,1,,,L3475,
258.290,,38716.1,80w,,,,,,,,,,,1,1,,,L3475,
261.418,,38252.9,1800,,,,,,,,,,,1,1,,,L3475,
261.620,261.6192+,38223.4,18000,4.53e+08,,0.00,38223.49,6s2,1S,0,6s.6p,1P*,1,1,3,,T7227,L3475,
262.004,,38167.3,1800,,,,,,,,,,,1,1,,,L3475,
265.859,,37613.9,2700,,,,,,,,,,,1,1,,,L3475,
270.251,270.2514+,37002.6,4200,,,14199.08,51201.66,5d.6s,3D,3,5d.6p,3P*,2,7,5,,,L3475,
273.898,,36509.9,75c,,,,,,,,,,,1,1,,,L3475,
275.498,275.4983+,36297.8,3600,9.2e+07,,12435.32,48733.19,5d.6s,3D,2,5d.6p,3D*,3,5,7,,T7101,L3475,
279.745,,35746.8,2700,,,,,,,,,,,1,1,,,L3475,
282.206,,35435.1,35,,,,,,,,,,,1,1,,,L3475,
283.518,,35271.1,270c,,,,,,,,,,,1,1,,,L3475,
284.835,,35108.1,3000,,,,,,,,,,,1,1,,,L3475,
289.569,289.5688+,34534.1,6300,1.66e+08,,14199.08,48733.19,5d.6s,3D,3,5d.6p,3D*,3,7,7,,T7101,L3475,
290.115,290.1153+,34469.1,4500,,,12435.32,46904.38,5d.6s,3D,2,5d.6p,3D*,2,5,5,,,L3475,
291.224,291.2247+,34337.8,9000,2.42e+08,,14199.08,48536.83,5d.6s,3D,3,5d.6p,3F*,4,7,9,,T7101,L3475,
295.255,,33869.0,1200,,,,,,,,,,,1,1,,,L3475,
295.664,,33822.1,60,,,,,,,,,,,1,1,,,L3475,
296.419,296.4185+,33736.1,4200,,,11796.24,45532.33,5d.6s,3D,1,5d.6p,3D*,1,3,3,,,L3475,
297.069,,33662.2,2400,,,,,,,,,,,1,1,,,L3475,
302.142,302.1421+,33097.0,3000,,,12435.32,45532.33,5d.6s,3D,2,5d.6p,3D*,1,5,3,,,L3475,
302.817,,33023.2,120,,,,,,,,,,,1,1,,,L3475,
305.761,,32705.3,2100,,,,,,,,,,,1,1,,,L3475,
307.849,307.8499+,32483.4,7500,1.24e+08,,12435.32,44918.68,5d.6s,3D,2,5d.6p,3F*,3,5,7,,T7101,L3475,
318.465,,31400.6,100,,,,,,,,,,,1,1,,,L3475,
319.272,,31321.2,260,,,,,,,,,,,1,1,,,L3475,
319.904,,31259.3,1400,,,,,,,,,,,1,1,,,L3475,
325.525,325.5251+,30719.6,4800,6.0e+07,,14199.08,44918.68,5d.6s,3D,3,5d.6p,3F*,3,7,7,,T7101,L3475,
339.804,339.8041+,29428.7,4100,,,11796.24,41224.96,5d.6s,3D,1,5d.6p,3F*,2,3,5,,,L3475,
347.347,347.3472+,28789.6,4800,,,12435.32,41224.96,5d.6s,3D,2,5d.6p,3F*,2,5,5,,,L3475,
350.839,350.8383+,28503.1,8300c,1.25e+07,,0.00,28503.16,6s2,1S,0,6s.6p,3P*,1,1,3,,T7227,L3475,
355.545,355.5432+,28125.9,4800,,,17332.58,45458.56,5d.6s,1D,2,5d.6p,1D*,2,5,5,,,L3475,
362.502,,27586.0,800,,,,,,,,,,,1,1,,,L3475,
387.775,,25788.2,530,,,,,,,,,,,1,1,,,L3475,
418.543,,23892.4,1600,,,,,,,,,,,1,1,,,L3475,
434.320,,23024.5,29,,,,,,,,,,,1,1,,,L3475,
478.676,,20891.0,150,,,,,,,,,,,1,1,,,L3475,
484.097,,20657.0,50c,,,,,,,,,,,1,1,,,L3475,
486.672,,20547.7,18,,,,,,,,,,,1,1,,,L3475,
499.552,,20017.9,800,,,,,,,,,,,1,1,,,L3475,
547.821,547.820+,18254.1,2100,,,14199.08,32453.26,5d.6s,3D,3,6s.6p,3P*,2,7,5,,,L3475,
566.646,,17647.7,9,,,,,,,,,,,1,1,,,L3475,
571.508,,17497.6,14,,,,,,,,,,,1,1,,,L3475,
598.56,,16707,"690c,w",,,,,,,,,,,1,1,,,L3475,
616.164,,16229.4,150,,,,,,,,,,,1,1,,,L3475,
620.138,,16125.5,160,,,,,,,,,,,1,1,,,L3475,
622.359,622.361+,16067.9,2100,9.9e+06,,12435.32,28503.16,5d.6s,3D,2,6s.6p,3P*,1,5,3,,T7101,L3475,
622.986,,16051.7,35,,,,,,,,,,,1,1,,,L3475,
623.708,,16033.1,80,,,,,,,,,,,1,1,,,L3475,
624.407,,16015.2,160,,,,,,,,,,,1,1,,,L3475,
644.667,,15511.88,11,,,,,,,,,,,1,1,,,L3475,
646.491,,15468.13,1100,,,,,,,,,,,1,1,,,L3475,
661.311,,15121.49,"35c,w",,,,,,,,,,,1,1,,,L3475,
661.341,,15120.80,,,,,,,,,,,,1,1,,,L3475,
661.363,,15120.30,,,,,,,,,,,,1,1,,,L3475,
661.378,,15119.96,,,,,,,,,,,,1,1,,,L3475,
661.387,,15119.75,,,,,,,,,,,,1,1,,,L3475,
662.098,,15103.51,11,,,,,,,,,,,1,1,,,L3475,
682.847,,14644.56,11,,,,,,,,,,,1,1,,,L3475,
694.588,,14397.03,8,,,,,,,,,,,1,1,,,L3475,
712.780,,14029.57,45,,,,,,,,,,,1,1,,,L3475,
716.792,,13951.06,8,,,,,,,,,,,1,1,,,L3475,
741.174,,13492.11,5,,,,,,,,,,,1,1,,,L3475,
745.901,,13406.60,8,,,,,,,,,,,1,1,,,L3475,
846.151,,11818.22,35,,,,,,,,,,,1,1,,,L3475,
