obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
201.343,201.3426+,49666.5,6200,,,3050.88,52717.46,5d.6s2,a 2D,5/2,5d2.(3P).6p,x 4D*,3/2,6,4,,,L3475,
202.883,202.884+,49289.4,8500,,,13485.56,62774.9,5d2.(3P).6s,a 4P,5/2,5d2.(1G).6p,v 2F*,5/2,6,6,,,L3475,
209.685,,47690.7,1200,,,,,,,,,,,1,1,,,L3475,
221.151,,45218.0,540,,,,,,,,,,,1,1,,,L3475,
225.471,,44351.6,320,,,,,,,,,,,1,1,,,L3475,
225.585,,44329.2,160,,,,,,,,,,,1,1,,,L3475,
226.753,,44100.8,250,,,,,,,,,,,1,1,,,L3475,
227.786,,43900.8,620,,,,,,,,,,,1,1,,,L3475,
232.185,,43069.0,230,,,,,,,,,,,1,1,,,L3475,
232.318,,43044.4,580,,,,,,,,,,,1,1,,,L3475,
232.396,,43029.9,300,,,,,,,,,,,1,1,,,L3475,
232.521,,43006.8,120,,,,,,,,,,,1,1,,,L3475,
232.560,,42999.6,300,,,,,,,,,,,1,1,,,L3475,
233.369,,42850.7,200,,,,,,,,,,,1,1,,,L3475,
233.805,,42770.7,200,,,,,,,,,,,1,1,,,L3475,
234.404,,42661.4,230,,,,,,,,,,,1,1,,,L3475,
234.816,,42586.6,320,,,,,,,,,,,1,1,,,L3475,
235.194,,42518.1,540,,,,,,,,,,,1,1,,,L3475,
236.670,,42252.9,90,,,,,,,,,,,1,1,,,L3475,
238.103,,41998.7,250,,,,,,,,,,,1,1,,,L3475,
238.173,,41986.4,100,,,,,,,,,,,1,1,,,L3475,
239.391,,41772.7,170,,,,,,,,,,,1,1,,,L3475,
239.409,,41769.5,450,,,,,,,,,,,1,1,,,L3475,
239.456,,41761.3,670,,,,,,,,,,,1,1,,,L3475,
240.151,,41640.5,130,,,,,,,,,,,1,1,,,L3475,
240.529,,41575.0,70,,,,,,,,,,,1,1,,,L3475,
240.615,,41560.1,540,,,,,,,,,,,1,1,,,L3475,
240.717,,41542.5,130,,,,,,,,,,,1,1,,,L3475,
241.087,,41478.8,370,,,,,,,,,,,1,1,,,L3475,
241.406,,41423.9,90,,,,,,,,,,,1,1,,,L3475,
241.669,,41378.8,55,,,,,,,,,,,1,1,,,L3475,
241.842,,41349.2,320,,,,,,,,,,,1,1,,,L3475,
242.672,,41207.9,120,,,,,,,,,,,1,1,,,L3475,
242.973,,41156.9,120,,,,,,,,,,,1,1,,,L3475,
243.431,,41079.4,130,,,,,,,,,,,1,1,,,L3475,
243.548,,41059.7,45,,,,,,,,,,,1,1,,,L3475,
244.799,,40849.8,390,,,,,,,,,,,1,1,,,L3475,
245.018,,40813.3,140,,,,,,,,,,,1,1,,,L3475,
245.304,,40765.7,35,,,,,,,,,,,1,1,,,L3475,
245.408,,40748.4,110,,,,,,,,,,,1,1,,,L3475,
246.123,,40630.0,450,,,,,,,,,,,1,1,,,L3475,
246.472,,40572.6,70,,,,,,,,,,,1,1,,,L3475,
246.494,,40569.0,430,,,,,,,,,,,1,1,,,L3475,
246.581,,40554.7,90,,,,,,,,,,,1,1,,,L3475,
246.872,,40506.9,140,,,,,,,,,,,1,1,,,L3475,
246.993,,40487.0,210,,,,,,,,,,,1,1,,,L3475,
247.467,,40409.5,100,,,,,,,,,,,1,1,,,L3475,
248.219,,40287.0,55,,,,,,,,,,,1,1,,,L3475,
249.774,,40036.1,290,,,,,,,,,,,1,1,,,L3475,
251.345,,39786.0,580,,,,,,,,,,,1,1,,,L3475,
251.379,,39780.6,580,,,,,,,,,,,1,1,,,L3475,
251.624,,39741.9,130,,,,,,,,,,,1,1,,,L3475,
251.764,251.7644+,39719.8,890,,,3050.88,42770.56,5d.6s2,a 2D,5/2,5d.6s.(1D).6p,y 2P*,3/2,6,4,,,L3475,
