obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
250.366,,39941.5,170,,,,,,,,,,,1,1,,,L3475,
250.929,,39852.0,80,,,,,,,,,,,1,1,,,L3475,
251.431,,39772.4,110,,,,,,,,,,,1,1,,,L3475,
251.949,,39690.6,95,,,,,,,,,,,1,1,,,L3475,
253.762,,39407.0,130,,,,,,,,,,,1,1,,,L3475,
256.850,,38933.2,80,,,,,,,,,,,1,1,,,L3475,
259.182,,38582.9,60,,,,,,,,,,,1,1,,,L3475,
260.664,,38363.6,190,,,,,,,,,,,1,1,,,L3475,
261.129,,38295.3,110,,,,,,,,,,,1,1,,,L3475,
261.477,,38244.3,95,,,,,,,,,,,1,1,,,L3475,
262.598,,38081.0,60,,,,,,,,,,,1,1,,,L3475,
264.109,,37863.2,80,,,,,,,,,,,1,1,,,L3475,
265.047,,37729.2,60,,,,,,,,,,,1,1,,,L3475,
266.703,,37494.9,80,,,,,,,,,,,1,1,,,L3475,
268.983,,37177.1,70,,,,,,,,,,,1,1,,,L3475,
271.445,,36839.8,210,,,,,,,,,,,1,1,,,L3475,
273.476,,36566.3,230,,,,,,,,,,,1,1,,,L3475,
275.116,,36348.3,270,,,,,,,,,,,1,1,,,L3475,
276.017,,36229.7,110c,,,,,,,,,,,1,1,,,L3475,
276.767,,36131.5,110,,,,,,,,,,,1,1,,,L3475,
277.071,,36091.9,270,,,,,,,,,,,1,1,,,L3475,
277.365,,36053.6,110,,,,,,,,,,,1,1,,,L3475,
277.792,,35998.2,140,,,,,,,,,,,1,1,,,L3475,
279.523,,35775.2,140,,,,,,,,,,,1,1,,,L3475,
280.082,,35703.9,100,,,,,,,,,,,1,1,,,L3475,
280.755,,35618.3,100,,,,,,,,,,,1,1,,,L3475,
281.082,,35576.8,160c,,,,,,,,,,,1,1,,,L3475,
281.219,,35559.5,220,,,,,,,,,,,1,1,,,L3475,
281.283,,35551.4,180,,,,,,,,,,,1,1,,,L3475,
281.557,,35516.8,190,,,,,,,,,,,1,1,,,L3475,
282.503,,35397.8,300,,,,,,,,,,,1,1,,,L3475,
