obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
566.4494,566.4496+,17653.83,740,,,15682.905,33336.727,4d2,a 1G,4,4d.5p,z 1F*,3,9,7,,,"L10987,L3475",
573.0475,573.0476+,17450.56,75,3.1e+06,C+,14832.862,32283.420,4d2,b 1D,2,4d.5p,y 3P*,2,5,5,,T4373,"L10987,L3475",
578.3290,578.3291+,17291.19,100,,,14832.862,32124.054,4d2,b 1D,2,4d.5p,y 3P*,1,5,3,,,"L10987,L3475",
661.5558,661.5558+,15115.884,95,1.7e+06,D+,14098.076,29213.958,4d2,a 3P,2,4d.5p,z 3D*,3,5,7,,T4373,"L10987,L3475",
679.7290,679.7291+,14711.744,70h,,,14018.267,28730.010,4d2,a 3P,1,4d.5p,z 3D*,2,3,5,,,"L10987,L3475",
683.4365,683.4367+,14631.936,14,3.3e+05,C,14098.076,28730.010,4d2,a 3P,2,4d.5p,z 3D*,2,5,5,,T4373,"L10987,L3475",
686.0113,686.0114+,14577.019,14,,,14018.267,28595.285,4d2,a 3P,1,4d.5p,z 3D*,1,3,3,,,"L10987,L3475",
689.7879,689.7879+,14497.211,21,,,14098.076,28595.285,4d2,a 3P,2,4d.5p,z 3D*,1,5,3,,,"L10987,L3475",
695.3571,695.3573+,14381.099,10,,,14832.862,29213.958,4d2,b 1D,2,4d.5p,z 3D*,3,5,7,,,"L10987,L3475",
726.6161,726.6162+,13762.426,35,1.3e+06,D+,14832.862,28595.285,4d2,b 1D,2,4d.5p,z 3D*,1,5,3,,T4373,"L10987,L3475",
733.4969,733.4970+,13633.322,5,,,13883.379,27516.699,4d2,a 3P,0,4d.5p,z 1P*,1,1,3,,,"L10987,L3475",
745.2327,745.2329+,13418.628,29,,,14098.076,27516.699,4d2,a 3P,2,4d.5p,z 1P*,1,5,3,,,"L10987,L3475",
788.4046,788.4050+,12683.842,110,1.0e+07,D+,14832.862,27516.699,4d2,b 1D,2,4d.5p,z 1P*,1,5,3,,T4373,"L10987,L3475",
883.8301,883.8302+,11314.391,19h,,,14832.862,26147.252,4d2,b 1D,2,4d.5p,z 1D*,2,5,5,,,"L10987,L3475",
