obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
54.9180,0.0020,54.9135,0.0021,182090,122a*,,,37335.54,219440,1s2.2s.2p,3P*,0,1s2.2p.4p,3D,"1,2,3",1,15,,,L12120,
54.9180,0.0020,54.9154,0.0021,182090,122a*,,,37341.65,219440,1s2.2s.2p,3P*,1,1s2.2p.4p,3D,"1,2,3",3,15,,,L12120,
54.9180,0.0020,54.9203,0.0021,182090,122a*,,,37357.80,219440,1s2.2s.2p,3P*,2,1s2.2p.4p,3D,"1,2,3",5,15,,,L12120,
55.0155,0.0010,55.0159,0.0009,181767,1,1.77e+08,B,0.00,181765.7,1s2.2s2,1S,0,1s2.2s.5p,1P*,1,1,3,,u27,L12120,
58.6198,0.0010,58.61963,0.00003,170591,2,3.32e+08,B,0.00,170591.33,1s2.2s2,1S,0,1s2.2s.4p,1P*,1,1,3,,u27,L12120,
62.10,0.05,62.09,0.05,161030,53a*,,,37335.54,198380,1s2.2s.2p,3P*,0,1s2.2s.10d,3D,"1,2,3",1,15,,,L12120,
62.10,0.05,62.10,0.05,161030,53a*,,,37341.65,198380,1s2.2s.2p,3P*,1,1s2.2s.10d,3D,"1,2,3",3,15,,,L12120,
62.10,0.05,62.10,0.05,161030,53a*,,,37357.80,198380,1s2.2s.2p,3P*,2,1s2.2s.10d,3D,"1,2,3",5,15,,,L12120,
62.50,0.05,62.49,0.05,160000,55a*,,,37335.54,197350,1s2.2s.2p,3P*,0,1s2.2s.9d,3D,"1,2,3",1,15,,,L12120,
62.50,0.05,62.50,0.05,160000,55a*,,,37341.65,197350,1s2.2s.2p,3P*,1,1s2.2s.9d,3D,"1,2,3",3,15,,,L12120,
62.50,0.05,62.50,0.05,160000,55a*,,,37357.80,197350,1s2.2s.2p,3P*,2,1s2.2s.9d,3D,"1,2,3",5,15,,,L12120,
63.10,0.05,63.09,0.05,158480,97a*,,,37335.54,195830,1s2.2s.2p,3P*,0,1s2.2s.8d,3D,"1,2,3",1,15,,,L12120,
63.10,0.05,63.10,0.05,158480,97a*,,,37341.65,195830,1s2.2s.2p,3P*,1,1s2.2s.8d,3D,"1,2,3",3,15,,,L12120,
63.10,0.05,63.10,0.05,158480,97a*,,,37357.80,195830,1s2.2s.2p,3P*,2,1s2.2s.8d,3D,"1,2,3",5,15,,,L12120,
,,63.18021,0.00016,158277.4,,3.37e+07,B,37341.65,195619.05,1s2.2s.2p,3P*,1,1s2.2p.3p,3P,2,3,5,,"u27,LS",,
,,63.18210,0.00016,158272.7,,4.50e+07,B,37335.54,195608.22,1s2.2s.2p,3P*,0,1s2.2p.3p,3P,1,1,3,,"u27,LS",,
,,63.18714,0.00016,158260.1,,1.35e+08,C,37341.65,195601.7,1s2.2s.2p,3P*,1,1s2.2p.3p,3P,0,3,1,,"u27,LS",,
63.1875,0.0020,63.18454,0.00024,158259,2*,3.37e+07,B,37341.65,195608.22,1s2.2s.2p,3P*,1,1s2.2p.3p,3P,1,3,3,,"u27,LS",L12120,
63.1875,0.0020,63.18666,0.00024,158259,2*,1.01e+08,B,37357.80,195619.05,1s2.2s.2p,3P*,2,1s2.2p.3p,3P,2,5,5,,"u27,LS",L12120,
,,63.19099,0.00016,158250.4,,5.62e+07,C,37357.80,195608.22,1s2.2s.2p,3P*,2,1s2.2p.3p,3P,1,5,3,,"u27,LS",,
63.44,0.05,63.43,0.05,157630,a*,,,37335.54,194980,1s2.2s.2p,3P*,0,1s2.2s.8s,3S,1,1,3,,,L12120,
63.44,0.05,63.44,0.05,157630,a*,,,37341.65,194980,1s2.2s.2p,3P*,1,1s2.2s.8s,3S,1,3,3,,,L12120,
63.44,0.05,63.44,0.05,157630,a*,,,37357.80,194980,1s2.2s.2p,3P*,2,1s2.2s.8s,3S,1,5,3,,,L12120,
