obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
602.240,0.002,602.24238,0.00007,16604.69,4,,,65308.4355,81913.0457,3d2.(3F).4d,e 4H,9/2,3d2.(3F).4f,4F*,7/2,10,8,,,L5432,
602.4364,0.0003,602.43627,0.00018,16599.264,14,,,65397.7388,81997.005,3d2.(3F).4d,4D,5/2,3d2.(3F).4f,2F*,5/2,6,6,,,u37,
602.457,0.002,602.45990,0.00005,16598.69,4*,,,65243.6290,81842.2440,3d2.(3F).4d,e 4G,11/2,3d2.(3F).4f,2G*,9/2,12,10,,,L5432,
602.457,0.002,602.46096,0.00007,16598.69,4*,,,65314.4599,81913.0457,3d2.(3F).4d,f 2F,5/2,3d2.(3F).4f,4F*,7/2,6,8,,,L5432,
602.66192,0.00011,602.66191,0.00011,16593.051,33,,,65274.8247,81867.876,3d2.(3F).4d,4D,3/2,3d2.(3F).4f,4F*,3/2,4,4,,,u37,
603.09476,0.00007,603.09478,0.00007,16581.142,174,,,65308.4355,81889.5772,3d2.(3F).4d,e 4H,9/2,3d2.(3F).4f,4I*,11/2,10,12,,,u37,
603.36987,0.00007,603.36986,0.00009,16573.582,473,,,65590.4928,82164.075,3d2.(3F).4d,e 4H,13/2,3d2.(3F).4f,4I*,15/2,14,16,,,u37,
603.96018,0.00007,603.96018,0.00008,16557.383,50,,,65214.1729,81771.556,3d2.(3F).4d,4D,1/2,3d2.(3F).4f,4D*,3/2,2,4,,,u37,
604.13590,0.00015,604.13585,0.00008,16552.567,28,,,65598.8926,82151.461,3d2.(3F).4d,f 2F,7/2,3d2.(3F).4f,2F*,7/2,8,8,,,u37,
604.17773,0.00007,604.17776,0.00007,16551.421,146,,,65186.8680,81738.2883,3d2.(3F).4d,e 4H,7/2,3d2.(3F).4f,4I*,9/2,8,10,,,u37,
604.27287,0.00007,604.27290,0.00007,16548.815,45,,,65598.8926,82147.7069,3d2.(3F).4d,f 2F,7/2,3d2.(3F).4f,4F*,9/2,8,10,,,u37,
604.3550,0.0005,604.35494,0.00008,16546.566,7,,,65314.4599,81861.0276,3d2.(3F).4d,f 2F,5/2,3d2.(3F).4f,4G*,7/2,6,8,,,u37,
604.38755,0.00007,604.38756,0.00008,16545.675,61,,,65397.7388,81943.4136,3d2.(3F).4d,4D,5/2,3d2.(3F).4f,4F*,5/2,6,6,,,u37,
604.692,0.002,604.68771,0.00008,16537.33,7,,,65186.8680,81724.330,3d2.(3F).4d,e 4H,7/2,3d2.(3F).4f,4G*,5/2,8,6,,,L5432,
604.76809,0.00007,604.76809,0.00008,16535.264,64,,,65598.8926,82134.1565,3d2.(3F).4d,f 2F,7/2,3d2.(3F).4f,4D*,7/2,8,8,,,u37,
604.82131,0.00011,604.82133,0.00006,16533.809,39,,,65308.4355,81842.2440,3d2.(3F).4d,e 4H,9/2,3d2.(3F).4f,2G*,9/2,10,10,,,u37,
605.49885,0.00011,605.49889,0.00007,16515.308,35,,,65397.7388,81913.0457,3d2.(3F).4d,4D,5/2,3d2.(3F).4f,4F*,7/2,6,8,,,u37,
605.5866,0.0003,605.58655,0.00011,16512.914,11,,,65598.8926,82111.809,3d2.(3F).4d,f 2F,7/2,3d2.(3P).5p,4D*,5/2,8,6,,,u37,
605.5947,0.0004,605.59467,0.00008,16512.693,9,,,65590.4928,82103.1876,3d2.(3F).4d,e 4H,13/2,3d2.(3F).4f,4G*,11/2,14,12,,,u37,
606.08507,0.00011,606.08510,0.00008,16499.334,38,,,65274.8247,81774.158,3d2.(3F).4d,4D,3/2,3d2.(3F).4f,4D*,5/2,4,6,,,u37,
606.4440,0.0003,606.44385,0.00008,16489.569,11,,,65186.8680,81676.4409,3d2.(3F).4d,e 4H,7/2,3d2.(3F).4f,4H*,9/2,8,10,,,u37,
606.70342,0.00007,606.70340,0.00007,16482.518,83,,,65590.4928,82073.0114,3d2.(3F).4d,e 4H,13/2,3d2.(3F).4f,4H*,13/2,14,14,,,u37,
606.80827,0.00007,606.80833,0.00011,16479.670,49,,,65598.8926,82078.561,3d2.(3F).4d,f 2F,7/2,3d2.(3F).4f,4G*,9/2,8,10,,,u37,
607.04265,0.00007,607.04268,0.00006,16473.307,121,,,65446.3822,81919.6886,3d2.(3F).4d,e 4H,11/2,3d2.(3F).4f,4I*,13/2,12,14,,,u37,
607.41200,0.00007,607.41205,0.00008,16463.290,55,,,65397.7388,81861.0276,3d2.(3F).4d,4D,5/2,3d2.(3F).4f,4G*,7/2,6,8,,,u37,
607.54464,0.00011,607.54456,0.00008,16459.696,34,,,65314.4599,81774.158,3d2.(3F).4d,f 2F,5/2,3d2.(3F).4f,4D*,5/2,6,6,,,u37,
607.79654,0.00007,607.79651,0.00007,16452.874,41,,,65460.1706,81913.0457,3d2.(3F).4d,4D,7/2,3d2.(3F).4f,4F*,7/2,8,8,,,u37,
607.92110,0.00018,607.92102,0.00008,16449.503,20,,,65274.8247,81724.330,3d2.(3F).4d,4D,3/2,3d2.(3F).4f,4G*,5/2,4,6,,,u37,
607.953,,607.95357,0.00006,16448.6,:,4.10e-01,C,8744.3406,25192.9650,3d2.(1D).4s,a 2D,5/2,3d.4s2,c 2D,5/2,6,6,M1+E2,T3093,"L18001,L18000",
