obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
227.691,227.691,43919.1,150,,,27439.4,71358.6,4d7.(4F).5s,b 3F,3,4d7.(4P).5p,y 5D*,2,7,5,,,"L3475,L17221",
233.549,233.549,42817.6,190,,,16884.8,59702.4,4d7.(4F).5s,a 5F,5,4d7.(4F).5p,z 5G*,6,11,13,,,"L3475,L17221",
238.687,238.672,41895.9,270,,,34243.0,76141.5,4d7.(2P).5s,b 3P,2,4d7.(2D2).5p,w 3D*,1,5,3,,,"L3475,L17222",
241.657,241.659,41380.9,80,,,19792.4,61173.1,4d7.(4F).5s,a 5F,3,4d7.(4F).5p,z 5G*,4,7,9,,,"L3475,L17221",
242.092,242.090,41306.7,45,,,33845.4,75152.4,4d7.(2G).5s,a 3G,3,4d7.(2G).5p,y 3F*,2,7,5,,,"L3475,L17221",
242.172,242.172,41293.0,65,,,20646.9,61939.8,4d7.(4F).5s,a 5F,2,4d7.(4F).5p,z 5G*,3,5,7,,,"L3475,L17221",
242.785,242.783,41188.8,65,,,18540.4,59729.4,4d7.(4F).5s,a 5F,4,4d7.(4F).5p,z 5G*,5,9,11,,,"L3475,L17221",
243.259,243.258,41108.5,40*,,,36486.4,77595.0,4d7.(2G).5s,b 1G,4,4d7.(2H).5p,x 3G*,3,9,7,,,"L3475,L17221",
243.259,243.260,41108.5,40*,,,21180.0,62288.3,4d7.(4F).5s,a 5F,1,4d7.(4F).5p,z 5G*,2,3,5,,,"L3475,L17221",
245.644,245.646,40709.3,30,,,20646.9,61355.9,4d7.(4F).5s,a 5F,2,4d7.(4F).5p,z 5D*,2,5,5,,,"L3475,L17221",
245.964,245.966,40656.3,65*,,,36938.9,77595.0,4d7.(2D2).5s,a 3D,3,4d7.(2H).5p,x 3G*,3,7,7,,,"L3475,L17221",
245.964,245.966,40656.3,65*,,,19792.4,60448.4,4d7.(4F).5s,a 5F,3,4d7.(4F).5p,z 5D*,3,7,7,,,"L3475,L17221",
246.178,246.177,40620.9,90,,,18540.4,59161.5,4d7.(4F).5s,a 5F,4,4d7.(4F).5p,z 5D*,4,9,9,,,"L3475,L17221",
247.639,247.638,40381.4,15,,,31730.5,72112.1,4d7.(2G).5s,a 3G,5,4d7.(2G).5p,z 3H*,6,11,13,,,"L3475,L17221",
247.829,,40350.4,15,,,,,,,,,,,1,1,,,"L3475,L17222",
249.152,249.153,40136.1,100,,,16884.8,57020.8,4d7.(4F).5s,a 5F,5,4d7.(4F).5p,z 5F*,5,11,11,,,"L3475,L17221",
250.459,250.461,39926.6,15,,,20646.9,60573.2,4d7.(4F).5s,a 5F,2,4d7.(4F).5p,z 5F*,1,5,3,,,"L3475,L17221",
250.504,,39919.4,300,,,,,,,,,,,1,1,,,"L3475,L17222",
250.585,250.588,39906.5,40,,,19792.4,59698.6,4d7.(4F).5s,a 5F,3,4d7.(4F).5p,z 5F*,2,7,5,,,"L3475,L17221",
251.142,251.142,39818.2,50,,,18540.4,58358.5,4d7.(4F).5s,a 5F,4,4d7.(4F).5p,z 5F*,3,9,7,,,"L3475,L17221",
251.179,251.182,39812.3,300,,,34726.1,74537.8,4d7.(2P).5s,b 3P,1,4d7.(4P).5p,y 3P*,1,3,3,,,"L3475,L17221",
251.412,251.413,39775.4,75,,,36366.3,76141.5,4d7.(4P).5s,c 3P,2,4d7.(2D2).5p,w 3D*,1,5,3,,,"L3475,L17221",
252.129,252.127,39662.3,130,,,16884.8,56547.3,4d7.(4F).5s,a 5F,5,4d7.(4F).5p,z 5F*,4,11,9,,,"L3475,L17221",
253.780,253.786,39404.2,110,,,34243.0,73646.3,4d7.(2P).5s,b 3P,2,4d7.(2P).5p,z 3P*,1,5,3,,,"L3475,L17221",
256.769,256.769,38945.5,25,,,38687.5,77633.0,4d7.(2D2).5s,a 3D,1,4d7.(2P).5p,x 3D*,1,3,3,,,"L3475,L17221",
258.806,258.803,38638.9,40*,,,27439.4,66078.8,4d7.(4F).5s,b 3F,3,4d7.(4P).5p,z 3D*,2,7,5,,,"L3475,L17221",
258.806,258.811,38638.9,40*,,,28131.4,66769.7,4d7.(4P).5s,a 5P,2,4d7.(4P).5p,z 3D*,1,5,3,,,"L3475,L17221",
260.410,260.410,38401.0,30,,,32604.7,71005.7,4d7.(2G).5s,a 3G,4,4d7.(4P).5p,y 5D*,4,9,9,,,"L3475,L17221",
260.722,260.729,38355.0,75,,,41045.3,79399.3,4d7.(2H).5s,a 1H,5,4d7.(2H).5p,y 3H*,5,11,11,,,"L3475,L17221",
263.953,263.953,37885.6,30,,,34243.0,72128.5,4d7.(2P).5s,b 3P,2,4d7.(2P).5p,z 3P*,2,5,5,,,"L3475,L17221",
270.643,270.642,36949.0,40,,,25376.9,62326.1,4d7.(4F).5s,b 3F,4,4d7.(4F).5p,z 3F*,4,9,9,,,"L3475,L17221",
271.611,271.610,36817.3,100,,,25376.9,62194.4,4d7.(4F).5s,b 3F,4,4d7.(4F).5p,z 3G*,5,9,11,,,"L3475,L17221",
291.102,291.100,34352.2,65,,,25376.9,59729.4,4d7.(4F).5s,b 3F,4,4d7.(4F).5p,z 5G*,5,9,11,,,"L3475,L17221",
396.566,,25216.5,45,,,,,,,,,,,1,1,,,L3475,
