obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
37.530,,266450,30,,,,,,,,,,,1,1,,,L369,
38.090,,262540,30,,,,,,,,,,,1,1,,,L369,
40.704,,245680,40,,,,,,,,,,,1,1,,,L369,
43.091,,232070,50,,,,,,,,,,,1,1,,,L369,
43.155,,231720,40,,,,,,,,,,,1,1,,,L369,
43.564,,229550,40,,,,,,,,,,,1,1,,,L369,
45.718,,218730,70,,,,,,,,,,,1,1,,,L369,
47.195,,211890,40,,,,,,,,,,,1,1,,,L369,
47.200,,211860,60,,,,,,,,,,,1,1,,,L369,
47.271,,211550,50,,,,,,,,,,,1,1,,,L369,
47.302,,211410,40,,,,,,,,,,,1,1,,,L369,
48.460,,206360,90,,,,,,,,,,,1,1,,,L369,
51.364,,194690,50,,,,,,,,,,,1,1,,,L369,
51.494,,194200,70,,,,,,,,,,,1,1,,,L369,
54.685,,182870,70,,,,,,,,,,,1,1,,,L369,
54.787,,182530,60,,,,,,,,,,,1,1,,,L369,
54.832,,182380,50,,,,,,,,,,,1,1,,,L369,
54.852,,182310,40,,,,,,,,,,,1,1,,,L369,
60.567,60.5669,165110,90,4.3e+09,E,0.0,165106.66,2s2.2p4,3P,2,2s.2p5,3P*,1,5,3,,T668LS,L369,
60.629,60.6288,164940,80,1.00e+10,E,341.0,165279.19,2s2.2p4,3P,1,2s.2p5,3P*,0,3,1,,T668LS,L369,
60.680,60.6804,164800,100,7.8e+09,E,0.0,164797.88,2s2.2p4,3P,2,2s.2p5,3P*,2,5,5,,T668LS,L369,
60.692,60.6923,164770,70,2.6e+09,E,341.0,165106.66,2s2.2p4,3P,1,2s.2p5,3P*,1,3,3,,T668LS,L369,
60.747,60.7472,164620,80,3.3e+09,E,489.9,165106.66,2s2.2p4,3P,0,2s.2p5,3P*,1,1,3,,T668LS,L369,
60.806,60.8062,164460,90,2.5e+09,E,341.0,164797.88,2s2.2p4,3P,1,2s.2p5,3P*,2,3,5,,T668LS,L369,
112.976,,88514,40,,,,,,,,,,,1,1,,,L369,
132.706,,75355,40,,,,,,,,,,,1,1,,,L369,
132.811,,75295,50,,,,,,,,,,,1,1,,,L369,
133.359,,74986,40,,,,,,,,,,,1,1,,,L369,
134.360,,74427,50,,,,,,,,,,,1,1,,,L369,
134.404,,74403,40,,,,,,,,,,,1,1,,,L369,
140.061,,71397,50,,,,,,,,,,,1,1,,,L369,
140.714,,71066,40,,,,,,,,,,,1,1,,,L369,
149.309,,66975,60,,,,,,,,,,,1,1,,,L369,
149.324,,66968,50,,,,,,,,,,,1,1,,,L369,
149.331,,66965,40,,,,,,,,,,,1,1,,,L369,
170.213,,58750,40,,,,,,,,,,,1,1,,,L369,
174.475,,57315,40,,,,,,,,,,,1,1,,,L369,
174.555,,57289,50,,,,,,,,,,,1,1,,,L369,
174.739,,57228,60,,,,,,,,,,,1,1,,,L369,
,222.627,44918.1,,1.6e-03,D,0.0,44918.1,2s2.2p4,3P,2,2s2.2p4,1S,0,5,1,E2,T333,,
,224.330,44577.1,,4.90e-01,C,341.0,44918.1,2s2.2p4,3P,1,2s2.2p4,1S,0,3,1,M1,T333,,
255.688,,39110.2,100,,,,,,,,,,,1,1,,,L369,
287.224,,34816.0,100,,,,,,,,,,,1,1,,,L369,
306.088,,32670.3,120,,,,,,,,,,,1,1,,,L369,
315.440,,31701.7,140,,,,,,,,,,,1,1,,,L369,
320.369,320.3687,31214.0,170,1.4e+08,D,215069.59,246283.63,2s2.2p3.(2D*).3s,1D*,2,2s2.2p3.(2D*).3p,1D,2,5,5,,T1115CA,L369,
326.502,,30627.7,140,,,,,,,,,,,1,1,,,L369,
341.563,,29277.2,140,,,,,,,,,,,1,1,,,L369,
341.743,,29261.8,150,,,,,,,,,,,1,1,,,L369,
341.778,,29258.8,140,,,,,,,,,,,1,1,,,L369,
341.798,,29257.0,160,,,,,,,,,,,1,1,,,L369,
347.395,,28785.6,160,,,,,,,,,,,1,1,,,L369,
347.430,,28782.7,150,,,,,,,,,,,1,1,,,L369,
347.577,,28770.6,170,,,,,,,,,,,1,1,,,L369,
350.239,350.2391,28551.9,190,2.86e+08,C,202449.35,231001.27,2s2.2p3.(4S*).3p,5P,1,2s2.2p3.(4S*).3d,5D*,0,3,1,,"T1115CA,LS",L369,
350.245,350.2450,28551.4,200,2.15e+08,C,202449.35,231000.79,2s2.2p3.(4S*).3p,5P,1,2s2.2p3.(4S*).3d,5D*,1,3,3,,"T1115CA,LS",L369,
350.257,350.2574,28550.5,200,1.00e+08,C,202449.35,230999.78,2s2.2p3.(4S*).3p,5P,1,2s2.2p3.(4S*).3d,5D*,2,3,5,,"T1115CA,LS",L369,
350.384,350.3842,28540.1,180,7.2e+07,C,202460.69,231000.79,2s2.2p3.(4S*).3p,5P,2,2s2.2p3.(4S*).3d,5D*,1,5,3,,"T1115CA,LS",L369,
350.396,350.3966,28539.1,200,1.67e+08,C,202460.69,230999.78,2s2.2p3.(4S*).3p,5P,2,2s2.2p3.(4S*).3d,5D*,2,5,5,,"T1115CA,LS",L369,
