obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
250.287,,39954.1,40w,,,,,,,,,,,1,1,,,L7345,
260.902,,38328.6,40,,,,,,,,,,,1,1,,,L7345,
263.278,,37982.6,150,,,,,,,,,,,1,1,,,L7345,
263.925,,37889.6,70,,,,,,,,,,,1,1,,,L7345,
267.184,,37427.3,100,,,,,,,,,,,1,1,,,L7345,
278.854,,35861.0,50w,,,,,,,,,,,1,1,,,L7345,
280.888,,35601.4,40,,,,,,,,,,,1,1,,,L7345,
282.093,,35449.3,100w,,,,,,,,,,,1,1,,,L7345,
284.166,,35190.8,100w,,,,,,,,,,,1,1,,,L7345,
284.270,,35177.9,150w,,,,,,,,,,,1,1,,,L7345,
285.830,,34985.8,200c,,,,,,,,,,,1,1,,,L7345,
300.547,,33272.7,100,,,,,,,,,,,1,1,,,L7345,
300.973,,33225.6,100,,,,,,,,,,,1,1,,,L7345,
307.330,,32538.3,300,,,,,,,,,,,1,1,,,L7345,
308.692,,32394.8,150,,,,,,,,,,,1,1,,,L7345,
309.109,,32351.1,120,,,,,,,,,,,1,1,,,L7345,
309.276,,32333.6,150,,,,,,,,,,,1,1,,,L7345,
310.901,,32164.6,150,,,,,,,,,,,1,1,,,L7345,
311.626,,32089.7,100,,,,,,,,,,,1,1,,,L7345,
311.812,,32070.6,100,,,,,,,,,,,1,1,,,L7345,
311.966,,32054.7,100,,,,,,,,,,,1,1,,,L7345,
317.369,,31509.1,100,,,,,,,,,,,1,1,,,L7345,
324.055,,30858.9,60,,,,,,,,,,,1,1,,,L7345,
331.271,,30186.7,60,,,,,,,,,,,1,1,,,L7345,
335.911,,29769.8,100,,,,,,,,,,,1,1,,,L7345,
336.118,,29751.5,80,,,,,,,,,,,1,1,,,L7345,
336.541,,29714.1,80,,,,,,,,,,,1,1,,,L7345,
337.865,,29597.6,90,,,,,,,,,,,1,1,,,L7345,
339.225,,29478.9,100,,,,,,,,,,,1,1,,,L7345,
340.904,,29333.8,100,,,,,,,,,,,1,1,,,L7345,
342.838,,29168.3,500,,,,,,,,,,,1,1,,,u8,
344.214,,29051.7,120,,,,,,,,,,,1,1,,,u8,
345.079,,28978.9,400,,,,,,,,,,,1,1,,,u8,
346.124,,28891.4,250,,,,,,,,,,,1,1,,,u8,
346.390,,28869.2,200,,,,,,,,,,,1,1,,,u8,
348.161,,28722.4,200,,,,,,,,,,,1,1,,,u8,
349.813,,28586.7,150,,,,,,,,,,,1,1,,,u8,
351.586,,28442.6,100,,,,,,,,,,,1,1,,,u8,
356.045,,28086.4,100,,,,,,,,,,,1,1,,,u8,
356.633,,28040.0,200,,,,,,,,,,,1,1,,,u8,
358.112,,27924.2,150,,,,,,,,,,,1,1,,,u8,
361.179,,27687.1,200,,,,,,,,,,,1,1,,,u8,
363.087,,27541.6,200,,,,,,,,,,,1,1,,,u8,
363.524,,27508.5,300,,,,,,,,,,,1,1,,,u8,
366.043,,27319.2,300,,,,,,,,,,,1,1,,,u8,
367.956,,27177.2,200,,,,,,,,,,,1,1,,,u8,
368.870,,27109.8,200,,,,,,,,,,,1,1,,,u8,
369.084,,27094.1,400,,,,,,,,,,,1,1,,,u8,
369.355,,27074.2,300,,,,,,,,,,,1,1,,,u8,
369.855,,27037.6,300,,,,,,,,,,,1,1,,,u8,
370.368,,27000.1,400,,,,,,,,,,,1,1,,,u8,
371.278,,26934.0,800,,,,,,,,,,,1,1,,,u8,
371.681,,26904.8,200,,,,,,,,,,,1,1,,,u8,
372.278,,26861.7,200,,,,,,,,,,,1,1,,,u8,
374.358,,26712.4,300,,,,,,,,,,,1,1,,,u8,
374.692,,26688.6,500,,,,,,,,,,,1,1,,,u8,
374.816,,26679.8,300,,,,,,,,,,,1,1,,,u8,
375.116,,26658.4,500,,,,,,,,,,,1,1,,,u8,
379.674,,26338.4,400,,,,,,,,,,,1,1,,,u8,
380.714,,26266.4,250,,,,,,,,,,,1,1,,,u8,
382.034,,26175.7,200,,,,,,,,,,,1,1,,,u8,
382.161,,26167.0,300,,,,,,,,,,,1,1,,,u8,
384.397,,26014.8,200,,,,,,,,,,,1,1,,,u8,
384.407,,26014.1,300,,,,,,,,,,,1,1,,,u8,
384.647,,25997.9,250,,,,,,,,,,,1,1,,,u8,
387.872,,25781.7,800,,,,,,,,,,,1,1,,,u8,
389.325,,25685.5,1000,,,,,,,,,,,1,1,,,u8,
390.088,,25635.2,400,,,,,,,,,,,1,1,,,u8,
391.061,,25571.5,250,,,,,,,,,,,1,1,,,u8,
391.137,391.1362+,25566.5,1000,,,2950.31,28516.85,4f5.(6H*).6s,7H*,6,,,7,13,15,,,u8,
392.021,,25508.8,1000,,,,,,,,,,,1,1,,,u8,
393.759,393.7586+,25396.2,800,,,1983.52,27379.79,4f5.(6H*).6s,7H*,5,,,6,11,13,,,u8,
394.533,,25346.4,300,,,,,,,,,,,1,1,,,u8,
395.886,,25259.8,1000,,,,,,,,,,,1,1,,,u8,
398.187,,25113.9,500,,,,,,,,,,,1,1,,,u8,
399.618,,25023.9,300,,,,,,,,,,,1,1,,,u8,
400.009,400.0093+,24999.4,1000r,,,1133.45,26132.87,4f5.(6H*).6s,7H*,4,,,5,9,11,,,u8,
401.109,,24930.9,500,,,,,,,,,,,1,1,,,u8,
401.385,,24913.7,200,,,,,,,,,,,1,1,,,u8,
401.533,,24904.5,250,,,,,,,,,,,1,1,,,u8,
402.048,,24872.7,200,,,,,,,,,,,1,1,,,u8,
402.934,,24818.0,250,,,,,,,,,,,1,1,,,u8,
404.650,,24712.7,200,,,,,,,,,,,1,1,,,u8,
405.268,,24675.0,300,,,,,,,,,,,1,1,,,u8,
405.635,,24652.7,600r,,,,,,,,,,,1,1,,,u8,
407.699,407.6992+,24527.9,600,,,0.00,24527.89,4f5.(6H*).6s,7H*,2,,,3,5,7,,,u8,
408.725,408.7251+,24466.3,500,,,0.00,24466.32,4f5.(6H*).6s,7H*,2,,,3,5,7,,,u8,
414.163,,24145.1,250,,,,,,,,,,,1,1,,,u8,
418.692,,23883.9,200,,,,,,,,,,,1,1,,,u8,
419.410,,23843.0,300,,,,,,,,,,,1,1,,,u8,
419.588,,23832.9,200,,,,,,,,,,,1,1,,,u8,
422.334,,23677.9,200,,,,,,,,,,,1,1,,,u8,
429.899,429.899+,23261.3,600,,,0.00,23261.30,4f5.(6H*).6s,7H*,2,,,3,5,7,,,u8,
430.510,,23228.3,200,,,,,,,,,,,1,1,,,u8,
432.714,,23110.0,250,,,,,,,,,,,1,1,,,u8,
433.327,,23077.3,200,,,,,,,,,,,1,1,,,u8,
433.776,,23053.4,300,,,,,,,,,,,1,1,,,u8,
433.870,,23048.4,200,,,,,,,,,,,1,1,,,u8,
434.334,,23023.8,300,,,,,,,,,,,1,1,,,u8,
438.311,,22814.8,200,,,,,,,,,,,1,1,,,u8,
438.999,,22779.1,200,,,,,,,,,,,1,1,,,u8,
441.920,441.920+,22628.5,1000,,,1133.45,23761.98,4f5.(6H*).6s,7H*,4,,,3,9,7,,,u8,
443.375,,22554.2,400,,,,,,,,,,,1,1,,,u8,
444.666,,22488.8,500,,,,,,,,,,,1,1,,,u8,
444.815,,22481.3,600,,,,,,,,,,,1,1,,,u8,
445.520,,22445.7,800,,,,,,,,,,,1,1,,,u8,
446.122,,22415.4,200,,,,,,,,,,,1,1,,,u8,
447.273,,22357.7,200,,,,,,,,,,,1,1,,,u8,
447.449,,22348.9,300,,,,,,,,,,,1,1,,,u8,
447.872,,22327.8,200,,,,,,,,,,,1,1,,,u8,
449.331,,22255.3,250,,,,,,,,,,,1,1,,,u8,
450.141,,22215.2,600,,,,,,,,,,,1,1,,,u8,
451.064,,22169.8,100,,,,,,,,,,,1,1,,,u8,
451.483,,22149.2,100,,,,,,,,,,,1,1,,,u8,
452.647,,22092.3,600,,,,,,,,,,,1,1,,,u8,
453.048,,22072.7,800,,,,,,,,,,,1,1,,,u8,
456.611,,21900.5,100,,,,,,,,,,,1,1,,,u8,
461.716,,21658.3,100,,,,,,,,,,,1,1,,,u8,
472.338,,21171.3,250,,,,,,,,,,,1,1,,,u8,
474.041,,21095.2,100,,,,,,,,,,,1,1,,,u8,
497.279,,20109.4,100,,,,,,,,,,,1,1,,,u8,
506.876,,19728.7,100,,,,,,,,,,,1,1,,,u8,
508.194,,19677.5,150,,,,,,,,,,,1,1,,,u8,
509.077,,19643.4,150,,,,,,,,,,,1,1,,,u8,
509.872,,19612.8,150,,,,,,,,,,,1,1,,,u8,
512.290,,19520.2,250,,,,,,,,,,,1,1,,,u8,
515.530,,19397.5,400,,,,,,,,,,,1,1,,,u8,
517.115,,19338.1,300,,,,,,,,,,,1,1,,,u8,
517.302,,19331.1,500,,,,,,,,,,,1,1,,,u8,
519.550,,19247.4,300,,,,,,,,,,,1,1,,,u8,
520.954,,19195.6,500,,,,,,,,,,,1,1,,,u8,
521.741,,19166.6,150,,,,,,,,,,,1,1,,,u8,
522.657,,19133.0,250,,,,,,,,,,,1,1,,,u8,
523.772,,19092.3,500,,,,,,,,,,,1,1,,,u8,
523.812,,19090.8,300,,,,,,,,,,,1,1,,,u8,
524.779,,19055.6,400,,,,,,,,,,,1,1,,,u8,
526.388,,18997.4,150,,,,,,,,,,,1,1,,,u8,
527.211,,18967.7,500,,,,,,,,,,,1,1,,,u8,
529.539,,18884.3,200,,,,,,,,,,,1,1,,,u8,
531.034,,18831.2,100,,,,,,,,,,,1,1,,,u8,
532.006,,18796.8,150,,,,,,,,,,,1,1,,,u8,
541.195,,18477.6,200,,,,,,,,,,,1,1,,,u8,
542.605,,18429.6,200,,,,,,,,,,,1,1,,,u8,
542.630,,18428.8,180,,,,,,,,,,,1,1,,,u8,
543.055,,18414.3,150,,,,,,,,,,,1,1,,,u8,
546.916,,18284.3,100,,,,,,,,,,,1,1,,,u8,
549.698,,18191.8,150,,,,,,,,,,,1,1,,,u8,
551.795,,18122.7,100,,,,,,,,,,,1,1,,,u8,
553.650,,18062.0,180,,,,,,,,,,,1,1,,,u8,
554.762,554.763+,18025.7,800,,,6131.47,24157.20,4f5.(6H*).5d,7K*,5,,,4,11,9,,,u8,
555.842,,17990.7,120,,,,,,,,,,,1,1,,,u8,
555.993,,17985.8,150,,,,,,,,,,,1,1,,,u8,
556.327,,17975.0,200,,,,,,,,,,,1,1,,,u8,
557.757,557.757+,17929.0,800,,,5332.36,23261.30,4f5.(6H*).5d,7K*,4,,,3,9,7,,,u8,
564.286,,17721.5,200,,,,,,,,,,,1,1,,,u8,
576.976,,17331.7,200,,,,,,,,,,,1,1,,,u8,
582.554,,17165.8,500,,,,,,,,,,,1,1,,,u8,
587.042,,17034.6,300c,,,,,,,,,,,1,1,,,L7345,
587.694,,17015.7,200c,,,,,,,,,,,1,1,,,L7345,
588.039,,17005.7,100c,,,,,,,,,,,1,1,,,L7345,
590.139,,16945.1,150,,,,,,,,,,,1,1,,,L7345,
592.881,,16866.8,250c,,,,,,,,,,,1,1,,,L7345,
594.814,,16812.0,400c,,,,,,,,,,,1,1,,,L7345,
596.173,,16773.7,100c,,,,,,,,,,,1,1,,,L7345,
596.465,,16765.4,150,,,,,,,,,,,1,1,,,L7345,
598.879,,16697.9,100c,,,,,,,,,,,1,1,,,L7345,
602.878,,16587.1,200,,,,,,,,,,,1,1,,,L7345,
605.425,,16517.3,150c,,,,,,,,,,,1,1,,,L7345,
606.868,,16478.0,100c,,,,,,,,,,,1,1,,,L7345,
607.808,,16452.6,100,,,,,,,,,,,1,1,,,L7345,
608.709,,16428.2,200,,,,,,,,,,,1,1,,,L7345,
611.659,,16349.0,100,,,,,,,,,,,1,1,,,L7345,
616.123,,16230.5,100,,,,,,,,,,,1,1,,,L7345,
618.623,,16164.9,100,,,,,,,,,,,1,1,,,L7345,
621.063,,16101.4,200,,,,,,,,,,,1,1,,,L7345,
626.498,,15961.7,100,,,,,,,,,,,1,1,,,L7345,
631.595,,15832.9,100,,,,,,,,,,,1,1,,,L7345,
643.142,,15548.67,100,,,,,,,,,,,1,1,,,L7345,
643.835,,15531.93,100,,,,,,,,,,,1,1,,,L7345,
652.123,,15334.53,200,,,,,,,,,,,1,1,,,L7345,
656.029,,15243.22,100w,,,,,,,,,,,1,1,,,L7345,
658.821,,15178.63,100,,,,,,,,,,,1,1,,,L7345,
659.411,,15165.05,100,,,,,,,,,,,1,1,,,L7345,
