obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
250.014,,39997.7,21,,,,,,,,,,,1,1,,,L3475,
255.555,,39130.6,26,,,,,,,,,,,1,1,,,L3475,
255.995,,39063.3,26,,,,,,,,,,,1,1,,,L3475,
256.494,,38987.3,160,,,,,,,,,,,1,1,,,L3475,
256.894,,38926.6,110,,,,,,,,,,,1,1,,,L3475,
257.553,,38826.9,26,,,,,,,,,,,1,1,,,L3475,
257.791,,38791.1,230,,,,,,,,,,,1,1,,,L3475,
258.263,,38720.2,26,,,,,,,,,,,1,1,,,L3475,
263.629,,37932.2,30,,,,,,,,,,,1,1,,,L3475,
263.956,,37885.2,1000,,,,,,,,,,,1,1,,,L3475,
264.206,,37849.3,380,,,,,,,,,,,1,1,,,L3475,
265.440,,37673.3,40,,,,,,,,,,,1,1,,,L3475,
266.913,,37465.3,640,,,,,,,,,,,1,1,,,L3475,
267.421,,37394.2,110,,,,,,,,,,,1,1,,,L3475,
267.909,,37326.2,250,,,,,,,,,,,1,1,,,L3475,
268.646,,37223.7,250,,,,,,,,,,,1,1,,,L3475,
269.283,,37135.7,550,,,,,,,,,,,1,1,,,L3475,
270.194,,37010.4,700,,,,,,,,,,,1,1,,,L3475,
270.270,,37000.0,800,,,,,,,,,,,1,1,,,L3475,
270.608,,36953.8,240,,,,,,,,,,,1,1,,,L3475,
271.779,,36794.7,700,,,,,,,,,,,1,1,,,L3475,
272.859,272.8591+,36649.0,4200,6.5e+07,,0.00,36648.95,4f7.(8S*).6s,a 9S*,4,4f6.(7F).5d (8P).6s,y 9P,5,9,11,,T7237,L3475,
273.014,,36628.2,190,,,,,,,,,,,1,1,,,L3475,
273.025,,36626.7,380,,,,,,,,,,,1,1,,,L3475,
274.143,,36477.3,160,,,,,,,,,,,1,1,,,L3475,
274.507,,36428.9,120,,,,,,,,,,,1,1,,,L3475,
274.810,,36388.7,70,,,,,,,,,,,1,1,,,L3475,
275.298,,36324.2,90,,,,,,,,,,,1,1,,,L3475,
278.271,,35936.2,480,,,,,,,,,,,1,1,,,L3475,
280.367,,35667.6,1900,,,,,,,,,,,1,1,,,L3475,
281.258,,35554.6,220,,,,,,,,,,,1,1,,,L3475,
281.391,,35537.8,30,,,,,,,,,,,1,1,,,L3475,
281.477,281.4759+,35526.9,3400,5.5e+07,,0.00,35527.02,4f7.(8S*).6s,a 9S*,4,4f6.(7F).5d (8P).6s,y 9P,4,9,9,,T7237,L3475,
281.701,,35498.6,550,,,,,,,,,,,1,1,,,L3475,
282.161,,35440.8,2000,,,,,,,,,,,1,1,,,L3475,
282.955,,35341.3,"400c,w",,,,,,,,,,,1,1,,,L3475,
283.013,,35334.0,120,,,,,,,,,,,1,1,,,L3475,
283.409,,35284.7,140,,,,,,,,,,,1,1,,,L3475,
284.480,,35151.9,80,,,,,,,,,,,1,1,,,L3475,
285.289,,35052.2,60,,,,,,,,,,,1,1,,,L3475,
286.051,,34958.8,260,,,,,,,,,,,1,1,,,L3475,
286.341,,34923.4,280,,,,,,,,,,,1,1,,,L3475,
286.526,,34900.8,25,,,,,,,,,,,1,1,,,L3475,
287.690,,34759.6,60,,,,,,,,,,,1,1,,,L3475,
288.870,,34617.7,80,,,,,,,,,,,1,1,,,L3475,
290.753,290.7520+,34393.4,3200,4.1e+07,,0.00,34393.57,4f7.(8S*).6s,a 9S*,4,4f6.(7F).5d (8P).6s,y 9P,3,9,7,,T7237,L3475,
291.829,,34266.6,30,,,,,,,,,,,1,1,,,L3475,
292.590,,34177.6,850,,,,,,,,,,,1,1,,,L3475,
294.815,,33919.6,60,,,,,,,,,,,1,1,,,L3475,
295.354,,33857.6,"200c,w",,,,,,,,,,,1,1,,,L3475,
296.033,,33780.0,35,,,,,,,,,,,1,1,,,L3475,
296.107,,33771.5,260,,,,,,,,,,,1,1,,,L3475,
299.220,,33420.2,300,,,,,,,,,,,1,1,,,L3475,
299.609,,33376.8,35,,,,,,,,,,,1,1,,,L3475,
300.714,,33254.2,40,,,,,,,,,,,1,1,,,L3475,
304.165,,32876.8,30,,,,,,,,,,,1,1,,,L3475,
305.583,,32724.4,"320c,w",,,,,,,,,,,1,1,,,L3475,
307.000,,32573.3,35,,,,,,,,,,,1,1,,,L3475,
307.696,,32499.6,35,,,,,,,,,,,1,1,,,L3475,
307.825,,32485.9,220,,,,,,,,,,,1,1,,,L3475,
309.025,,32359.9,35,,,,,,,,,,,1,1,,,L3475,
309.835,,32275.3,120,,,,,,,,,,,1,1,,,L3475,
313.164,,31932.2,120,,,,,,,,,,,1,1,,,L3475,
