obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
235.923,,42386.7,110,,,,,,,,,,,1,1,,,L3475,
238.731,,41888.2,100,,,,,,,,,,,1,1,,,L3475,
238.790,,41877.8,120,,,,,,,,,,,1,1,,,L3475,
244.713,,40864.2,140,,,,,,,,,,,1,1,,,L3475,
253.778,,39404.5,100,,,,,,,,,,,1,1,,,L3475,
254.804,,39245.8,110,,,,,,,,,,,1,1,,,L3475,
258.750,,38647.3,290,,,,,,,,,,,1,1,,,L3475,
258.781,,38642.7,110,,,,,,,,,,,1,1,,,L3475,
259.335,,38560.2,130,,,,,,,,,,,1,1,,,L3475,
259.581,,38523.7,120,,,,,,,,,,,1,1,,,L3475,
262.496,,38095.8,140,,,,,,,,,,,1,1,,,L3475,
267.105,,37438.4,490,,,,,,,,,,,1,1,,,L3475,
267.304,,37410.5,330,,,,,,,,,,,1,1,,,L3475,
267.615,,37367.2,100,,,,,,,,,,,1,1,,,L3475,
274.012,,36494.7,270,,,,,,,,,,,1,1,,,L3475,
275.100,,36350.4,310,,,,,,,,,,,1,1,,,L3475,
275.582,,36286.8,230,,,,,,,,,,,1,1,,,L3475,
275.644,,36278.6,610,,,,,,,,,,,1,1,,,L3475,
277.084,,36090.2,510,,,,,,,,,,,1,1,,,L3475,
277.979,,35973.9,230,,,,,,,,,,,1,1,,,L3475,
280.336,,35671.5,230,,,,,,,,,,,1,1,,,L3475,
280.518,,35648.4,310,,,,,,,,,,,1,1,,,L3475,
282.102,,35448.2,410,,,,,,,,,,,1,1,,,L3475,
283.474,,35276.6,270bl,,,,,,,,,,,1,1,,,L3475,
283.954,,35216.9,390,,,,,,,,,,,1,1,,,L3475,
284.921,,35097.5,270,,,,,,,,,,,1,1,,,L3475,
285.625,,35011.0,250,,,,,,,,,,,1,1,,,L3475,
286.068,,34956.7,310,,,,,,,,,,,1,1,,,L3475,
289.781,,34508.8,310,,,,,,,,,,,1,1,,,L3475,
289.837,,34502.2,390,,,,,,,,,,,1,1,,,L3475,
290.532,,34419.6,1000,,,,,,,,,,,1,1,,,L3475,
291.043,,34359.2,210,,,,,,,,,,,1,1,,,L3475,
291.121,,34350.0,1500,,,,,,,,,,,1,1,,,L3475,
291.647,,34288.0,270,,,,,,,,,,,1,1,,,L3475,
293.013,,34128.2,350,,,,,,,,,,,1,1,,,L3475,
294.614,,33942.7,270,,,,,,,,,,,1,1,,,L3475,
294.748,,33927.3,230,,,,,,,,,,,1,1,,,L3475,
296.539,,33722.4,1500,,,,,,,,,,,1,1,,,L3475,
296.963,,33674.3,410,,,,,,,,,,,1,1,,,L3475,
297.534,,33609.6,210,,,,,,,,,,,1,1,,,L3475,
297.655,,33596.0,230,,,,,,,,,,,1,1,,,L3475,
298.467,,33504.5,270,,,,,,,,,,,1,1,,,L3475,
300.329,,33296.9,1200,,,,,,,,,,,1,1,,,L3475,
300.353,,33294.2,310,,,,,,,,,,,1,1,,,L3475,
301.335,,33185.7,230,,,,,,,,,,,1,1,,,L3475,
301.772,,33137.6,230,,,,,,,,,,,1,1,,,L3475,
302.683,,33037.9,290,,,,,,,,,,,1,1,,,L3475,
302.915,,33012.5,270,,,,,,,,,,,1,1,,,L3475,
303.219,,32979.4,370,,,,,,,,,,,1,1,,,L3475,
303.710,,32926.1,310,,,,,,,,,,,1,1,,,L3475,
305.531,,32729.9,210,,,,,,,,,,,1,1,,,L3475,
306.711,,32604.0,230,,,,,,,,,,,1,1,,,L3475,
307.163,,32556.0,450,,,,,,,,,,,1,1,,,L3475,
307.342,,32537.0,560,,,,,,,,,,,1,1,,,L3475,
307.423,,32528.4,610,,,,,,,,,,,1,1,,,L3475,
307.976,,32470.0,210,,,,,,,,,,,1,1,,,L3475,
308.298,,32436.2,720,,,,,,,,,,,1,1,,,L3475,
308.492,,32415.8,610,,,,,,,,,,,1,1,,,L3475,
310.009,,32257.1,370,,,,,,,,,,,1,1,,,L3475,
310.768,,32178.3,230,,,,,,,,,,,1,1,,,L3475,
311.433,,32109.6,310bl,,,,,,,,,,,1,1,,,L3475,
311.444,,32108.5,,,,,,,,,,,,1,1,,,L3475,
312.363,,32014.1,770,,,,,,,,,,,1,1,,,L3475,
313.343,,31913.9,290,,,,,,,,,,,1,1,,,L3475,
313.368,,31911.4,470,,,,,,,,,,,1,1,,,L3475,
314.201,,31826.8,410,,,,,,,,,,,1,1,,,L3475,
314.206,,31826.3,,,,,,,,,,,,1,1,,,L3475,
314.524,,31794.1,250,,,,,,,,,,,1,1,,,L3475,
315.520,,31693.7,410,,,,,,,,,,,1,1,,,L3475,
318.284,,31418.5,870,,,,,,,,,,,1,1,,,L3475,
318.434,,31403.7,410,,,,,,,,,,,1,1,,,L3475,
318.617,,31385.6,250,,,,,,,,,,,1,1,,,L3475,
320.150,,31235.3,310,,,,,,,,,,,1,1,,,L3475,
320.608,,31190.8,230,,,,,,,,,,,1,1,,,L3475,
321.537,,31100.6,270,,,,,,,,,,,1,1,,,L3475,
322.166,,31039.9,870,,,,,,,,,,,1,1,,,L3475,
322.424,,31015.1,610,,,,,,,,,,,1,1,,,L3475,
322.809,,30978.1,210,,,,,,,,,,,1,1,,,L3475,
323.151,323.15155+,30945.3,2300,1.5e+08,,440.434,31385.667,4f12.(3H<6>).6s<1/2>,"(6,1/2)",11/2,,*,11/2,12,12,,T6288,L3475,
323.296,,30931.4,250,,,,,,,,,,,1,1,,,L3475,
323.891,,30874.5,330,,,,,,,,,,,1,1,,,L3475,
325.028,,30766.6,330,,,,,,,,,,,1,1,,,L3475,
325.999,,30674.9,560,,,,,,,,,,,1,1,,,L3475,
326.005,,30674.4,,,,,,,,,,,,1,1,,,L3475,
326.572,326.57218+,30621.1,2700,5.8e+07,,0.000,30621.102,4f12.(3H<6>).6s<1/2>,"(6,1/2)",13/2,4f12.(3H<6>).6p<3/2>?,"(6,3/2)*?",13/2,14,14,,T6288,L3475,
326.804,,30599.4,430,,,,,,,,,,,1,1,,,L3475,
326.812,,30598.6,,,,,,,,,,,,1,1,,,L3475,
327.035,,30577.7,330,,,,,,,,,,,1,1,,,L3475,
327.916,,30495.6,250,,,,,,,,,,,1,1,,,L3475,
328.027,,30485.2,720,,,,,,,,,,,1,1,,,L3475,
328.117,,30477.0,720,,,,,,,,,,,1,1,,,L3475,
328.772,,30416.2,470,,,,,,,,,,,1,1,,,L3475,
330.483,,30258.7,330bl,,,,,,,,,,,1,1,,,L3475,
330.490,,30258.1,,,,,,,,,,,,1,1,,,L3475,
330.651,,30243.4,370,,,,,,,,,,,1,1,,,L3475,
331.337,331.33793+,30180.7,2300,3.7e+07,,440.434,30621.102,4f12.(3H<6>).6s<1/2>,"(6,1/2)",11/2,4f12.(3H<6>).6p<3/2>?,"(6,3/2)*?",13/2,12,14,,T6288,L3475,
331.734,,30144.6,560,,,,,,,,,,,1,1,,,L3475,
332.415,,30082.9,770,,,,,,,,,,,1,1,,,L3475,
333.062,,30024.5,290,,,,,,,,,,,1,1,,,L3475,
333.366,,29997.1,770,,,,,,,,,,,1,1,,,L3475,
333.821,,29956.2,370,,,,,,,,,,,1,1,,,L3475,
333.875,,29951.3,290,,,,,,,,,,,1,1,,,L3475,
334.099,,29931.2,250,,,,,,,,,,,1,1,,,L3475,
334.280,,29915.0,290,,,,,,,,,,,1,1,,,L3475,
334.700,,29877.5,1300,,,,,,,,,,,1,1,,,L3475,
335.102,,29841.6,470,,,,,,,,,,,1,1,,,L3475,
335.122,,29839.9,350,,,,,,,,,,,1,1,,,L3475,
336.505,,29717.3,1400,,,,,,,,,,,1,1,,,L3475,
336.899,,29682.5,1400bl,,,,,,,,,,,1,1,,,L3475,
337.152,,29660.2,450,,,,,,,,,,,1,1,,,L3475,
337.368,337.37209+,29641.2,7700,1.3e+08,,0.000,29640.863,4f12.(3H<6>).6s<1/2>,"(6,1/2)",13/2,4f12.(3H<6>).6p<3/2>?,"(6,3/2)*?",15/2,14,16,,T6288,L3475,
337.514,,29628.4,970,,,,,,,,,,,1,1,,,L3475,
338.229,,29565.8,290,,,,,,,,,,,1,1,,,L3475,
338.605,,29532.9,1700,,,,,,,,,,,1,1,,,L3475,
339.071,,29492.3,450,,,,,,,,,,,1,1,,,L3475,
339.297,339.29602+,29472.7,2300,2.35e+07,,0.000,29472.789,4f12.(3H<6>).6s<1/2>,"(6,1/2)",13/2,,*,15/2,14,16,,T6288,L3475,
339.704,,29437.4,350,,,,,,,,,,,1,1,,,L3475,
339.781,,29430.7,290,,,,,,,,,,,1,1,,,L3475,
340.281,,29387.5,390,,,,,,,,,,,1,1,,,L3475,
341.861,,29251.7,350,,,,,,,,,,,1,1,,,L3475,
342.937,,29159.8,490,,,,,,,,,,,1,1,,,L3475,
344.212,,29051.9,770,,,,,,,,,,,1,1,,,L3475,
347.270,,28796.0,970,,,,,,,,,,,1,1,,,L3475,
348.041,,28732.3,610,,,,,,,,,,,1,1,,,L3475,
348.685,,28679.2,970,,,,,,,,,,,1,1,,,L3475,
348.782,,28671.2,350,,,,,,,,,,,1,1,,,L3475,
349.786,,28588.9,350,,,,,,,,,,,1,1,,,L3475,
350.010,350.01038+,28570.6,6700,7.5e+07,,440.434,29011.015,4f12.(3H<6>).6s<1/2>,"(6,1/2)",11/2,4f12.(3H<6>).6p<3/2>?,"(6,3/2)*?",9/2,12,10,,T6288,L3475,
350.938,,28495.0,390,,,,,,,,,,,1,1,,,L3475,
351.590,,28442.3,490,,,,,,,,,,,1,1,,,L3475,
351.919,,28415.7,390,,,,,,,,,,,1,1,,,L3475,
352.592,,28361.4,610,,,,,,,,,,,1,1,,,L3475,
354.927,,28174.8,310,,,,,,,,,,,1,1,,,L3475,
355.085,,28162.2,820,,,,,,,,,,,1,1,,,L3475,
355.422,,28135.6,310,,,,,,,,,,,1,1,,,L3475,
356.092,,28082.7,1000,,,,,,,,,,,1,1,,,L3475,
357.177,,27997.3,920,,,,,,,,,,,1,1,,,L3475,
358.154,,27920.9,1000,,,,,,,,,,,1,1,,,L3475,
360.053,,27773.7,610,,,,,,,,,,,1,1,,,L3475,
