obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
50.656,0.002,50.6560,0.0021,197410,,,,0.0,197410,5p6,1S,0,5p5.(2P*<1/2>).14d,2[3/2]*,1,1,3,,,L6802,
50.6886,0.0005,50.6887,0.0005,197282.8,,,,0.0,197282.8,5p6,1S,0,5p5.(2P*<1/2>).15s,2[1/2]*,1,1,3,,,L6802,
50.809,0.002,50.8086,0.0021,196817,,,,0.0,196817,5p6,1S,0,5p5.(2P*<1/2>).13d,2[3/2]*,1,1,3,,,L6802,
51.022,0.002,51.0225,0.0021,195992,,,,0.0,195992,5p6,1S,0,5p5.(2P*<1/2>).12d,2[3/2]*,1,1,3,,,L6802,
51.0934,0.0005,51.0934,0.0005,195719.9,,,,0.0,195719.9,5p6,1S,0,5p5.(2P*<1/2>).13s,2[1/2]*,1,1,3,,,L6802,
51.316,0.002,51.3165,0.0021,194869,,,,0.0,194869,5p6,1S,0,5p5.(2P*<1/2>).11d,2[3/2]*,1,1,3,,,L6802,
51.4165,0.0005,51.4165,0.0005,194490.0,,,,0.0,194490.0,5p6,1S,0,5p5.(2P*<1/2>).12s,2[1/2]*,1,1,3,,,L6802,
51.744,0.002,51.7446,0.0019,193257,,,,0.0,193257,5p6,1S,0,5p5.(2P*<1/2>).10d,2[3/2]*,1,1,3,,,L6802,
51.8862,0.0005,51.8862,0.0005,192729.5,,,,0.0,192729.5,5p6,1S,0,5p5.(2P*<1/2>).11s,2[1/2]*,1,1,3,,,L6802,
52.381,0.002,52.3810,0.0019,190909,,,,0.0,190909,5p6,1S,0,5p5.(2P*<1/2>).9d,2[3/2]*,1,1,3,,,L6802,
52.6086,0.0005,52.6086,0.0005,190083.0,,,,0.0,190083.0,5p6,1S,0,5p5.(2P*<1/2>).10s,2[1/2]*,1,1,3,,,L6802,
53.427,0.002,53.4271,0.0020,187171,,,,0.0,187171,5p6,1S,0,5p5.(2P*<1/2>).8d,2[3/2]*,1,1,3,,,L6802,
53.8081,0.0005,53.8081,0.0005,185845.6,,,,0.0,185845.6,5p6,1S,0,5p5.(2P*<1/2>).9s,2[1/2]*,1,1,3,,,L6802,
53.9895,0.0005,53.9896,0.0005,185221.0,,,,0.0,185221.0,5p6,1S,0,5p5.(2P*<3/2>).19d,2[3/2]*,1,1,3,,,L6802,
54.0487,0.0005,54.0487,0.0005,185018.2,,,,0.0,185018.2,5p6,1S,0,5p5.(2P*<3/2>).18d,2[3/2]*,1,1,3,,,L6802,
54.1209,0.0005,54.1209,0.0005,184771.5,,,,0.0,184771.5,5p6,1S,0,5p5.(2P*<3/2>).17d,2[3/2]*,1,1,3,,,L6802,
54.1482,0.0005,54.1482,0.0005,184678.3,,,,0.0,184678.3,5p6,1S,0,5p5.(2P*<3/2>).18s,2[3/2]*,1,1,3,,,L6802,
54.2091,0.0005,54.2091,0.0005,184470.9,,,,0.0,184470.9,5p6,1S,0,5p5.(2P*<3/2>).16d,2[3/2]*,1,1,3,,,L6802,
54.2238,0.0005,54.2238,0.0005,184420.9,,,,0.0,184420.9,5p6,1S,0,5p5.(2P*<3/2>).16d,2[1/2]*,1,1,3,,,L6802,
54.2436,0.0005,54.2436,0.0005,184353.5,,,,0.0,184353.5,5p6,1S,0,5p5.(2P*<3/2>).17s,2[3/2]*,1,1,3,,,L6802,
54.3186,0.0005,54.3186,0.0005,184099.0,,,,0.0,184099.0,5p6,1S,0,5p5.(2P*<3/2>).15d,2[3/2]*,1,1,3,,,L6802,
54.3394,0.0005,54.3394,0.0005,184028.5,,,,0.0,184028.5,5p6,1S,0,5p5.(2P*<3/2>).15d,2[1/2]*,1,1,3,,,L6802,
