obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
255.935,,39072.5,25,,,,,,,,,,,1,1,,,L3475,
259.882,,38479.1,40h,,,,,,,,,,,1,1,,,L3475,
260.970,,38318.6,25,,,,,,,,,,,1,1,,,L3475,
261.653,,38218.5,25,,,,,,,,,,,1,1,,,L3475,
264.927,,37746.3,25,,,,,,,,,,,1,1,,,L3475,
265.554,,37657.1,30,,,,,,,,,,,1,1,,,L3475,
266.749,,37488.4,25,,,,,,,,,,,1,1,,,L3475,
267.331,,37406.7,20,,,,,,,,,,,1,1,,,L3475,
268.599,,37230.3,30,,,,,,,,,,,1,1,,,L3475,
268.650,,37223.2,45,,,,,,,,,,,1,1,,,L3475,
269.972,,37040.9,50,,,,,,,,,,,1,1,,,L3475,
270.118,,37020.8,60,,,,,,,,,,,1,1,,,L3475,
270.305,,36995.2,30,,,,,,,,,,,1,1,,,L3475,
270.817,,36925.3,100h,,,,,,,,,,,1,1,,,L3475,
271.496,,36832.9,20,,,,,,,,,,,1,1,,,L3475,
272.098,,36751.5,60,,,,,,,,,,,1,1,,,L3475,
272.271,,36728.2,30,,,,,,,,,,,1,1,,,L3475,
272.731,,36666.2,50,,,,,,,,,,,1,1,,,L3475,
273.259,,36595.3,12,,,,,,,,,,,1,1,,,L3475,
273.393,,36577.4,25,,,,,,,,,,,1,1,,,L3475,
273.511,,36561.6,50,,,,,,,,,,,1,1,,,L3475,
273.871,,36513.5,25,,,,,,,,,,,1,1,,,L3475,
274.293,,36457.3,40,,,,,,,,,,,1,1,,,L3475,
274.547,,36423.6,25,,,,,,,,,,,1,1,,,L3475,
274.709,,36402.1,20,,,,,,,,,,,1,1,,,L3475,
276.117,,36216.6,60,,,,,,,,,,,1,1,,,L3475,
277.042,,36095.6,50,,,,,,,,,,,1,1,,,L3475,
277.676,,36013.2,50D*,,,,,,,,,,,1,1,,,L3475,
277.685,,36012.0,50D*,,,,,,,,,,,1,1,,,L3475,
