obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
424.3404,0.0003,424.34033,0.00016,23565.984,120,1.9e+07,D,279422.869,302988.859,2s2.2p4.(3P).3d,4D,1/2,2s2.2p4.(3P<2>).4f,2[1]*,1/2,2,2,,"T1115CA,LS",L1406,
,,424.40581,0.00005,23562.354,,4.8e+06,D,280262.3163,303824.6705,2s2.2p4.(3P).3d,2F,7/2,2s2.2p4.(3P<0>).4f,2[3]*,5/2,8,6,,"T1115CA,LS",,
,,424.41407,0.00004,23561.8956,,3.3e+07,D,280262.3163,303824.2119,2s2.2p4.(3P).3d,2F,7/2,2s2.2p4.(3P<0>).4f,2[3]*,7/2,8,8,,"T1115CA,LS",,
425.18435,0.00007,425.18432,0.00005,23519.210,240,9.0e+06,D,279324.8733,302844.085,2s2.2p4.(3P).3d,4D,3/2,2s2.2p4.(3P<2>).4f,2[3]*,5/2,4,6,,"T1115CA,LS",L9088,
425.8379,0.0020,425.8378,0.0004,23483.11,80,,,305364.004,328847.124,2s2.2p4.(1D).3d,2G,9/2,2s2.2p4.(1D<2>).4f,2[4]*,9/2,10,10,,,L1406,
425.8593,0.0020,425.8597,0.0004,23481.93,80,,,305365.116,328847.027,2s2.2p4.(1D).3d,2G,7/2,2s2.2p4.(1D<2>).4f,2[4]*,7/2,8,8,,,L1406,
425.90009,0.00015,425.90004,0.00007,23479.685,180,9.6e+06,D,279422.869,302902.557,2s2.2p4.(3P).3d,4D,1/2,2s2.2p4.(3P<2>).4f,2[2]*,3/2,2,4,,"T1115CA,LS",L9088,
426.3642,0.0020,426.3656,0.0004,23454.13,40,,,305364.004,328818.054,2s2.2p4.(1D).3d,2G,9/2,2s2.2p4.(1D<2>).4f,2[3]*,7/2,10,8,,,L1406,
426.8583,0.0020,426.85928,0.00007,23426.98,60,,,280172.9854,303599.9098,2s2.2p4.(3P).3d,4F,9/2,2s2.2p4.(3P<1>).4f,2[3]*,7/2,10,8,,,L1406,
,,428.16418,0.00005,23355.527,,2.8e+06,D,280172.9854,303528.5122,2s2.2p4.(3P).3d,4F,9/2,2s2.2p4.(3P<1>).4f,2[4]*,7/2,10,8,,"T1115CA,LS",,
,,428.17858,0.00006,23354.741,,2.0e+07,D,280172.9854,303527.7267,2s2.2p4.(3P).3d,4F,9/2,2s2.2p4.(3P<1>).4f,2[4]*,9/2,10,10,,"T1115CA,LS",,
