obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
65.090,,153633,3,,,,,,,,,,,1,1,,,L3272,
67.087,,149060,5r,,,,,,,,,,,1,1,,,L3272,
67.410,,148346,4,,,,,,,,,,,1,1,,,L3272,
69.630,,143616,15r,,,,,,,,,,,1,1,,,L3272,
70.923,,140998,5r,,,,,,,,,,,1,1,,,L3272,
81.718,,122372,10r,,,,,,,,,,,1,1,,,L3272,
83.634,,119569,5r,,,,,,,,,,,1,1,,,L3272,
101.885,,98150,8r,,,,,,,,,,,1,1,,,L3272,
104.973,,95263,10r,,,,,,,,,,,1,1,,,L3272,
105.030,,95211,8r,,,,,,,,,,,1,1,,,L3272,
107.497,,93026,5r,,,,,,,,,,,1,1,,,L3272,
113.017,,88482,10r,,,,,,,,,,,1,1,,,L3272,
116.255,,86018,15r,,,,,,,,,,,1,1,,,L3272,
116.743,,85658,10r,,,,,,,,,,,1,1,,,L3272,
118.341,,84502,10r,,,,,,,,,,,1,1,,,L3272,
119.484,,83693,12r,,,,,,,,,,,1,1,,,L3272,
123.181,,81181,8,,,,,,,,,,,1,1,,,L3272,
124.600,,80257,5r,,,,,,,,,,,1,1,,,L3272,
130.750,,76482,15r,,,,,,,,,,,1,1,,,L3272,
131.020,,76324,8r,,,,,,,,,,,1,1,,,L3272,
132.171,132.16442+,75660,25r,1.69e+09,,0.00,75663.33,5d10.6s2,1S,0,5d10.6s.6p,1P*,1,1,3,,T7307,L3272,
133.040,,75165,8r,,,,,,,,,,,1,1,,,L3272,
137.352,,72806,10r,,,,,,,,,,,1,1,,,L3272,
149.050,,67092,5,,,,,,,,,,,1,1,,,L3272,
149.930,,66698,10r,,,,,,,,,,,1,1,,,L3272,
150.782,,66321,10r,,,,,,,,,,,1,1,,,L3272,
156.158,,64038,15r,,,,,,,,,,,1,1,,,L3272,
156.857,,63752,10r,,,,,,,,,,,1,1,,,L3272,
159.326,,62764,7r,,,,,,,,,,,1,1,,,L3272,
179.276,179.2827+,55780,10r,,,49451.45,105229.28,5d10.6s.6p,3P*,0,5d10.6s.7s,3S,1,1,3,,,L3272,
181.485,181.4762+,55101,12r,,,61727.26,116830.90,5d10.6s.6p,3P*,2,5d10.6s.6d,3D,3,5,7,,,L3272,
189.272,,52834,8,,,,,,,,,,,1,1,,,L3272,
190.864,190.8617+,52393,25r,2.6e+07,,0.00,52393.96,5d10.6s2,1S,0,5d10.6s.6p,3P*,1,1,3,,T7307,L3272,
229.875,229.8744+,43501.9,30,,,61727.26,105229.28,5d10.6s.6p,3P*,2,5d10.6s.7s,3S,1,5,3,,,L3272,
245.257,,40773.5,8,,,,,,,,,,,1,1,,,L3272,
246.978,,40489.5,6,,,,,,,,,,,1,1,,,L3272,
253.162,253.1500+,39500.4,20,1.18e+08,,75663.33,115165.60,5d10.6s.6p,1P*,1,5d10.6s.6d,1D,2,3,5,,T7307,L3272,
285.064,,35079.9,10,,,,,,,,,,,1,1,,,L3272,
302.989,,33004.5,5,,,,,,,,,,,1,1,,,L3272,
309.246,309.2468+,32336.7,20,,,75663.33,107999.96,5d10.6s.6p,1P*,1,5d10.6s.7s,1S,0,3,1,,,L3272,
318.643,,31383.1,15,,,,,,,,,,,1,1,,,L3272,
318.748,,31372.7,15,,,,,,,,,,,1,1,,,L3272,
318.866,,31361.1,15,,,,,,,,,,,1,1,,,L3272,
329.196,,30377.1,15,,,,,,,,,,,1,1,,,L3272,
332.087,,30112.6,12,,,,,,,,,,,1,1,,,L3272,
332.200,,30102.4,12,,,,,,,,,,,1,1,,,L3272,
332.321,,30091.4,8,,,,,,,,,,,1,1,,,L3272,
337.012,,29672.6,15,,,,,,,,,,,1,1,,,L3272,
338.197,,29568.6,8,,,,,,,,,,,1,1,,,L3272,
338.277,,29561.6,6,,,,,,,,,,,1,1,,,L3272,
