obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
241.950,,41330.8,150,,,,,,,,,,,1,1,,,L3475,
242.259,,41278.2,150,,,,,,,,,,,1,1,,,L3475,
242.422,,41250.5,170,,,,,,,,,,,1,1,,,L3475,
242.665,,41209.1,130,,,,,,,,,,,1,1,,,L3475,
243.045,,41144.7,360,,,,,,,,,,,1,1,,,L3475,
243.180,,41121.8,170,,,,,,,,,,,1,1,,,L3475,
243.344,,41094.1,480,,,,,,,,,,,1,1,,,L3475,
243.433,,41079.1,130,,,,,,,,,,,1,1,,,L3475,
243.725,,41029.9,130,,,,,,,,,,,1,1,,,L3475,
243.938,,40994.0,110,,,,,,,,,,,1,1,,,L3475,
244.487,,40902.0,100,,,,,,,,,,,1,1,,,L3475,
246.457,,40575.1,160,,,,,,,,,,,1,1,,,L3475,
246.774,,40523.0,130,,,,,,,,,,,1,1,,,L3475,
246.812,,40516.7,130,,,,,,,,,,,1,1,,,L3475,
247.165,,40458.9,380,,,,,,,,,,,1,1,,,L3475,
247.406,,40419.4,120,,,,,,,,,,,1,1,,,L3475,
247.742,,40364.6,200,,,,,,,,,,,1,1,,,L3475,
248.261,,40280.2,120,,,,,,,,,,,1,1,,,L3475,
248.333,,40268.5,100,,,,,,,,,,,1,1,,,L3475,
248.479,,40244.9,100,,,,,,,,,,,1,1,,,L3475,
248.945,,40169.5,600,,,,,,,,,,,1,1,,,L3475,
253.288,,39480.7,600,,,,,,,,,,,1,1,,,L3475,
254.625,,39273.4,240,,,,,,,,,,,1,1,,,L3475,
255.539,,39133.0,460,,,,,,,,,,,1,1,,,L3475,
257.228,,38876.0,340,,,,,,,,,,,1,1,,,L3475,
257.814,,38787.6,600,,,,,,,,,,,1,1,,,L3475,
258.480,,38687.7,340,,,,,,,,,,,1,1,,,L3475,
259.444,,38544.0,410,,,,,,,,,,,1,1,,,L3475,
259.503,,38535.3,310,,,,,,,,,,,1,1,,,L3475,
259.723,,38502.6,310l,,,,,,,,,,,1,1,,,L3475,
260.427,,38398.5,600,,,,,,,,,,,1,1,,,L3475,
263.637,263.6363+,37931.0,1200,,,1031.33,38962.38,5d3.(4F).6s,a 5F,2,,5G*,3,5,7,,,L3475,
265.201,,37707.3,270,,,,,,,,,,,1,1,,,L3475,
266.639,,37503.9,220,,,,,,,,,,,1,1,,,L3475,
267.670,,37359.5,770,,,,,,,,,,,1,1,,,L3475,
268.086,,37301.5,270,,,,,,,,,,,1,1,,,L3475,
268.146,,37293.2,220,,,,,,,,,,,1,1,,,L3475,
268.597,268.5948+,37230.5,1500*,,,0.00,37230.80,5d3.(4F).6s,a 5F,1,,5G*,2,3,5,,,L3475,
268.597,268.5985+,37230.5,1500*,,,4124.77,41355.06,5d2.6s2,a 3P,0,,413*,1,1,3,,,L3475,
269.532,,37101.4,470,,,,,,,,,,,1,1,,,L3475,
271.007,,36899.4,310,,,,,,,,,,,1,1,,,L3475,
272.825,,36653.6,470,,,,,,,,,,,1,1,,,L3475,
273.706,,36535.6,310,,,,,,,,,,,1,1,,,L3475,
274.007,,36495.4,210,,,,,,,,,,,1,1,,,L3475,
275.330,,36320.0,410,,,,,,,,,,,1,1,,,L3475,
276.250,,36199.1,430,,,,,,,,,,,1,1,,,L3475,
279.858,,35732.3,680,,,,,,,,,,,1,1,,,L3475,
281.793,,35487.0,260,,,,,,,,,,,1,1,,,L3475,
284.530,,35145.7,290,,,,,,,,,,,1,1,,,L3475,
285.928,,34973.8,220,,,,,,,,,,,1,1,,,L3475,
296.600,,33715.5,770,,,,,,,,,,,1,1,,,L3475,
301.342,301.3420+,33184.9,1800,,,5330.66,38515.55,5d2.6s2,a 3P,1,,5F*,2,3,5,,,L3475,
304.295,,32862.9,290,,,,,,,,,,,1,1,,,L3475,
321.484,,31105.8,200,,,,,,,,,,,1,1,,,L3475,
327.589,,30526.0,210,,,,,,,,,,,1,1,,,L3475,
333.195,,30012.5,330bl,,,,,,,,,,,1,1,,,L3475,
383.483,,26076.8,210,,,,,,,,,,,1,1,,,L3475,
