obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
55.9305,,178793,350,,,,,,,,,,,1,1,,,L1617,
57.1904,,174855,400,,,,,,,,,,,1,1,,,L1617,
57.4406,,174093,800,,,,,,,,,,,1,1,,,L1617,
58.624,,170580,500,,,,,,,,,,,1,1,,,L1617,
61.8057,,161797,700,,,,,,,,,,,1,1,,,L1617,
61.9982,,161295,600,,,,,,,,,,,1,1,,,L1617,
62.0298,,161213,800,,,,,,,,,,,1,1,,,L1617,
62.6735,,159557,700,,,,,,,,,,,1,1,,,L1617,
63.5881,,157262.1,800,,,,,,,,,,,1,1,,,L1617,
63.6626,,157078.1,1000,,,,,,,,,,,1,1,,,L1617,
65.0894,,153634.8,1000,,,,,,,,,,,1,1,,,L1617,
65.9811,,151558.6,1000,,,,,,,,,,,1,1,,,L1617,
66.1841,,151093.7,1300,,,,,,,,,,,1,1,,,L1617,
66.3074,,150812.7,2000,,,,,,,,,,,1,1,,,L1617,
68.2053,,146616.2,1500,,,,,,,,,,,1,1,,,L1617,
68.7656,,145421.5,1500,,,,,,,,,,,1,1,,,L1617,
69.3594,,144176.6,1500,,,,,,,,,,,1,1,,,L1617,
72.5271,,137879.5,2000,,,,,,,,,,,1,1,,,L1617,
72.8951,,137183.4,2500,,,,,,,,,,,1,1,,,L1617,
77.7562,,128607.1,2000,,,,,,,,,,,1,1,,,L1617,
78.7580,,126971.2,5000,,,,,,,,,,,1,1,,,L1617,
78.8740,,126784.5,5000,,,,,,,,,,,1,1,,,L1617,
79.3342,,126049.0,5000,,,,,,,,,,,1,1,,,L1617,
83.9297,,119147.3,6000,,,,,,,,,,,1,1,,,L1617,
83.9599,,119104.5,8000,,,,,,,,,,,1,1,,,L1617,
84.141,,118848,7000p,,,,,,,,,,,1,1,,,L1617,
85.1691,,117413.5,5000,,,,,,,,,,,1,1,,,L1617,
88.8026,,112609.3,2000,,,,,,,,,,,1,1,,,L1617,
89.3549,,111913.3,2000,,,,,,,,,,,1,1,,,L1617,
96.1499,,104004.3,2000,,,,,,,,,,,1,1,,,L1617,
106.3831,106.3831,93999.9,6000,4.77e+07,C,0.00,93999.88,3s2.3p4,3P,2,3s.3p5,3P*,1,5,3,,T1220LS,L1617,
106.7945,106.7944,93637.8,3000,1.13e+08,C,696.00,94333.84,3s2.3p4,3P,1,3s.3p5,3P*,0,3,1,,T1220LS,L1617,
107.1036,107.1036,93367.5,9000,8.4e+07,C,0.00,93367.56,3s2.3p4,3P,2,3s.3p5,3P*,2,5,5,,T1220LS,L1617,
107.1767,107.1767,93303.9,6000,2.80e+07,C,696.00,93999.88,3s2.3p4,3P,1,3s.3p5,3P*,1,3,3,,T1220LS,L1617,
107.5230,107.5229,93003.4,5000,3.69e+07,C,996.47,93999.88,3s2.3p4,3P,0,3s.3p5,3P*,1,1,3,,T1220LS,L1617,
107.9080,107.9080,92671.5,5000,2.74e+07,C,696.00,93367.56,3s2.3p4,3P,1,3s.3p5,3P*,2,3,5,,T1220LS,L1617,
113.9214,,87779.8,800,,,,,,,,,,,1,1,,,L1617,
144.1470,,69373.6,500,,,,,,,,,,,1,1,,,L1617,
152.8569,,65420.7,500,,,,,,,,,,,1,1,,,L1617,
154.2942,,64811.3,500,,,,,,,,,,,1,1,,,L1617,
155.8144,,64178.9,500,,,,,,,,,,,1,1,,,L1617,
156.5050,,63895.7,500,,,,,,,,,,,1,1,,,L1617,
185.7488,,53836.1,500,,,,,,,,,,,1,1,,,L1617,
199.7370,,50065.8,450w,,,,,,,,,,,1,1,,,L1617,
203.2770,,49193.96,450,,,,,,,,,,,1,1,,,L1617,
208.9247,,47864.13,350w,,,,,,,,,,,1,1,,,L1617,
209.2123,,47798.34,350w,,,,,,,,,,,1,1,,,L1617,
242.853,242.8512,41177.2,170,2.5e+07,D,128622.99,169800.47,3s2.3p3.(4S*).4p,5P,1,3s2.3p3.(4S*).5d,5D*,2,3,5,,"T1619CA,LS",L1617,
