obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
84.604,,118198,2,,,,,,,,,,,1,1,,,L3271,
84.988,,117664,2w,,,,,,,,,,,1,1,,,L3271,
85.557,,116881,3,,,,,,,,,,,1,1,,,L3271,
86.300,,115875,3,,,,,,,,,,,1,1,,,L3271,
87.371,,114454,6,,,,,,,,,,,1,1,,,L3271,
87.796,,113900,2,,,,,,,,,,,1,1,,,L3271,
88.968,,112400,8,,,,,,,,,,,1,1,,,L3271,
89.630,,111570,3,,,,,,,,,,,1,1,,,L3271,
92.644,,107940,5,,,,,,,,,,,1,1,,,L3271,
95.876,,104301,2,,,,,,,,,,,1,1,,,L3271,
96.021,,104144,2,,,,,,,,,,,1,1,,,L3271,
96.536,,103588,3,,,,,,,,,,,1,1,,,L3271,
96.723,,103388,10,,,,,,,,,,,1,1,,,L3271,
97.256,,102821,9,,,,,,,,,,,1,1,,,L3271,
98.217,,101815,8,,,,,,,,,,,1,1,,,L3271,
98.671,,101347,10,,,,,,,,,,,1,1,,,L3271,
99.589,,100413,10,,,,,,,,,,,1,1,,,L3271,
100.181,,99819,6,,,,,,,,,,,1,1,,,L3271,
101.661,,98366,10,,,,,,,,,,,1,1,,,L3271,
104.982,,95254,10,,,,,,,,,,,1,1,,,L3271,
105.077,,95168,10,,,,,,,,,,,1,1,,,L3271,
106.066,,94281,10,,,,,,,,,,,1,1,,,L3271,
106.558,,93846,9,,,,,,,,,,,1,1,,,L3271,
110.394,,90585,10,,,,,,,,,,,1,1,,,L3271,
110.843,,90218,10,,,,,,,,,,,1,1,,,L3271,
110.984,,90103,10,,,,,,,,,,,1,1,,,L3271,
111.957,,89320,10,,,,,,,,,,,1,1,,,L3271,
112.136,,89177,10,,,,,,,,,,,1,1,,,L3271,
113.314,,88250,10,,,,,,,,,,,1,1,,,L3271,
114.591,,87267,4,,,,,,,,,,,1,1,,,L3271,
120.363,,83082,10,,,,,,,,,,,1,1,,,L3271,
123.120,,81222,10,,,,,,,,,,,1,1,,,L3271,
133.165,,75095,10,,,,,,,,,,,1,1,,,L3271,
133.520,,74895,10,,,,,,,,,,,1,1,,,L3271,
134.837,,74164,10,,,,,,,,,,,1,1,,,L3271,
143.396,143.39055+,69737,10,1.41e+09,,0.000,69739.603,6s2.6p,2P*,1/2,6s2.6d,2D,3/2,2,4,,T7227,L3271,
144.935,,68996,3,,,,,,,,,,,1,1,,,L3271,
151.242,151.22981+,66119,10,,,0.000,66124.53,6s2.6p,2P*,1/2,6s.6p2,4P,3/2,2,4,,,L3271,
167.153,,59825,10,,,,,,,,,,,1,1,,,L3271,
168.215,,59448,10,,,,,,,,,,,1,1,,,L3271,
172.675,172.6803+,57912,20,,,0.000,57910.48,6s2.6p,2P*,1/2,6s.6p2,4P,1/2,2,2,,,L3271,
179.6670,,55658.5,10,,,,,,,,,,,1,1,,,L2579,
182.2050,182.20500+,54883.2,10,1.18e+09,,14081.074,68964.310,6s2.6p,2P*,3/2,6s2.6d,2D,5/2,4,6,,T7227,L2579,
192.1471,,52043.5,7,,,,,,,,,,,1,1,,,L2579,
220.4222,220.4222+,45367.49,10,4.94e+08,,14081.074,59448.56,6s2.6p,2P*,3/2,6s2.7s,2S,1/2,4,2,,T7227,L2579,
252.745,,39565.6,8c,,,,,,,,,,,1,1,,,L2579,
257.737,,38799.2,8c,,,,,,,,,,,1,1,,,L7474,
260.916,,38326.5,2c,,,,,,,,,,,1,1,,,L7474,
263.5041,,37950.07,4,,,,,,,,,,,1,1,,,L2579,
284.1392,,35194.02,6,,,,,,,,,,,1,1,,,L2579,
288.815,,34624.3,3c,,,,,,,,,,,1,1,,,L2579,
291.5295,,34301.84,3,,,,,,,,,,,1,1,,,L2579,
294.829,,33917.9,2c,,,,,,,,,,,1,1,,,L2579,
294.939,,33905.3,3c,,,,,,,,,,,1,1,,,L2579,
298.7747,,33470.03,4,,,,,,,,,,,1,1,,,L2579,
301.727,,33142.6,10c,,,,,,,,,,,1,1,,,L2579,
371.5039,,26917.62,10,,,,,,,,,,,1,1,,,L2579,
411.192,,24319.5,5,,,,,,,,,,,1,1,,,L2579,
411.451,,24304.2,4,,,,,,,,,,,1,1,,,L2579,
415.399,,24073.2,10,,,,,,,,,,,1,1,,,L2579,
424.333,,23566.4,9c,,,,,,,,,,,1,1,,,L2579,
424.612,424.6117+,23550.9,20c,,,68964.310,92515.24,6s2.6d,2D,5/2,6s2.5f,2F*,7/2,6,8,,,L2579,
429.503,,23282.7,7,,,,,,,,,,,1,1,,,L2579,
429.786,,23267.4,6,,,,,,,,,,,1,1,,,L2579,
435.396,,22967.6,10,,,,,,,,,,,1,1,,,L2579,
438.769,438.7686+,22791.0,20c,,,69739.603,92530.66,6s2.6d,2D,3/2,6s2.5f,2F*,5/2,4,6,,,L2579,
458.0334,,21832.47,10,,,,,,,,,,,1,1,,,L2579,
458.355,,21817.1,10,,,,,,,,,,,1,1,,,L2579,
504.399,504.399+,19825.6,50,,,74458.99,94284.58,6s2.7p,2P*,1/2,6s2.7d,2D,3/2,2,4,,,L2579,
507.199,,19716.1,10,,,,,,,,,,,1,1,,,L2579,
507.594,,19700.8,10,,,,,,,,,,,1,1,,,L2579,
511.306,,19557.7,10,,,,,,,,,,,1,1,,,L2579,
536.913,,18625.0,10,,,,,,,,,,,1,1,,,L2579,
