obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 20
138.2203,0.0004,138.22017,72348.27,300,1.5e+09,,79705.262,152053.602,5d9.6s.6p,"(2D<5/2>,3P<0>)*",5/2,5d9.6p2,"(2D<5/2>,3P<1>)",7/2,6,8,,T7226,L11760,
138.9812,0.0004,138.98118,71952.18,60,7.0e+07,,60608.362,132560.550,5d10.6p,2P*,3/2,5d10.9s,2S,1/2,4,2,,T7226,L11760,
139.3791,0.0010,139.37918,71746.8,40p,6.0e+08,,86178.478,157925.207,5d9.6s.6p,"(2D<5/2>,3P<1>)*",3/2,5d9.6p2,"(2D<5/2>,3P<2>)",5/2,4,6,,T7226,L11760,
140.0461,0.0004,140.04654,71405.06,2000,1.6e+09,,50555.567,121960.399,5d9.6s2,2D,3/2,5d9.6s.6p,"(2D<3/2>,1P<1>)*",5/2,4,6,,T7226,L11760,
140.4534,0.0003,140.45304,71197.99,800,2.0e+09,,50555.567,121753.739,5d9.6s2,2D,3/2,5d9.6s.6p,"(2D<3/2>,1P<1>)*",1/2,4,2,,T7226,L11760,
140.6940,0.0004,140.69349,71076.24,50,1.8e+08,,84212.404,155288.900,5d9.6s.6p,"(2D<5/2>,3P<1>)*",7/2,5d9.6p2,"(2D<5/2>,3P<1>)",5/2,8,6,,T7226,L11760,
141.4420,0.0004,141.44185,70700.36,45000,1.8e+09,,35514.624,106215.059,5d9.6s2,2D,5/2,5d9.6s.6p,"(2D<5/2>,1P<1>)*",7/2,6,8,,T7226,L11760,
141.7005,0.0004,141.70048,70571.38,15000,1.1e+09,,35514.624,106086.013,5d9.6s2,2D,5/2,5d9.6s.6p,"(2D<5/2>,1P<1>)*",3/2,6,4,,T7226,L11760,
141.9393,0.0004,141.93909,70452.65,150,7.3e+08,,84836.143,155288.900,5d9.6s.6p,"(2D<5/2>,3P<1>)*",5/2,5d9.6p2,"(2D<5/2>,3P<1>)",5/2,6,6,,T7226,L11760,
142.9992,0.0004,142.99901,69930.46,150,8.5e+07,,51486.070,121416.626,5d10.6p,2P*,1/2,5d10.8s,2S,1/2,2,2,,T7226,L11760,
144.6961,0.0004,144.69598,69110.36,80,1.6e+08,,86178.478,155288.900,5d9.6s.6p,"(2D<5/2>,3P<1>)*",3/2,5d9.6p2,"(2D<5/2>,3P<1>)",5/2,4,6,,T7226,L11760,
145.9482,0.0004,145.94873,68517.46,20,1.1e+08,,79705.262,148222.473,5d9.6s.6p,"(2D<5/2>,3P<0>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<2>,3/2]",3/2,6,4,,T7226,L11760,
147.4029,0.0004,147.40306,67841.27,40,2.1e+08,,84212.404,152053.602,5d9.6s.6p,"(2D<5/2>,3P<1>)*",7/2,5d9.6p2,"(2D<5/2>,3P<1>)",7/2,8,8,,T7226,L11760,
147.7776,0.0004,147.77761,67669.25,3500,3.8e+08,,35514.624,103183.874,5d9.6s2,2D,5/2,5d9.6s.6p,"(2D<3/2>,3P<1>)*",3/2,6,4,,T7226,L11760,
148.6563,0.0004,148.65658,67269.26,5,8.9e+07,,91139.508,158408.647,5d9.6s.6p,"(2D<5/2>,3P<2>)*",9/2,5d9.6p2,"(2D<5/2>,3P<2>)",7/2,10,8,,T7226,L11760,
149.1545,0.0004,149.1543,67044.57,40,3.5e+08,,94092.834,161137.50,5d9.6s.6p,"(2D<5/2>,3P<2>)*",3/2,5d9.6s.6d,"[(2D<3/2>,1/2)<1>,3/2]",5/2,4,6,,T7226,L11760,
149.6997,0.0004,149.69966,66800.40,150,4.0e+08,,79705.262,146505.679,5d9.6s.6p,"(2D<5/2>,3P<0>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",7/2,6,8,,T7226,L11760,
149.7767,0.0003,149.77681,66766.06,25w,1.2e+09,,91139.508,157905.52,5d9.6s.6p,"(2D<5/2>,3P<2>)*",9/2,5d9.6p2,"(2D<5/2>,3P<2>)",9/2,10,10,,T7226,L11760,
150.9135,0.0004,150.91371,66263.12,35,7.2e+07,,79705.262,145968.295,5d9.6s.6p,"(2D<5/2>,3P<0>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",7/2,6,8,,T7226,L11760,
151.1622,0.0004,151.16237,66154.10,250,9.3e+08,,79705.262,145859.294,5d9.6s.6p,"(2D<5/2>,3P<0>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",5/2,6,6,,T7226,L11760,
152.7501,0.0005,152.75035,65466.41,125,3.0e+08,,79705.262,145171.560,5d9.6s.6p,"(2D<5/2>,3P<0>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",5/2,6,6,,T7226,L11760,
153.0298,0.0004,153.02981,65346.75,800,6.0e+06,,35514.624,100861.369,5d9.6s2,2D,5/2,5d9.6s.6p,"(2D<3/2>,3P<1>)*",5/2,6,6,,T7226,L11760,
153.3589,0.0004,153.35902,65206.52,125,3.8e+08,,79705.262,144911.731,5d9.6s.6p,"(2D<5/2>,3P<0>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",3/2,6,4,,T7226,L11760,
153.9140,0.0004,153.91417,64971.35,800,1.8e+08,,60608.362,125579.636,5d10.6p,2P*,3/2,5d10.7d,2D,5/2,4,6,,T7226,L11760,
153.9708,0.0005,153.97046,64947.38,3w,1.6e+08,,97095.774,162043.299,5d9.6s.6p,"(2D<3/2>,3P<0>)*",3/2,5d9.6s.6d,"[(2D<3/2>,1/2)<1>,5/2]",5/2,4,6,,T7226,L11760,
154.1910,0.0004,154.19118,64854.63,350,1.2e+09,,79705.262,144559.816,5d9.6s.6p,"(2D<5/2>,3P<0>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",3/2,6,4,,T7226,L11760,
154.5184,0.0004,154.51850,64717.21,125,3.0e+07,,60608.362,125325.531,5d10.6p,2P*,3/2,5d10.7d,2D,3/2,4,4,,T7226,L11760,
156.1149,0.0004,156.11499,64055.38,20,2.4e+08,,100861.369,164916.716,5d9.6s.6p,"(2D<3/2>,3P<1>)*",5/2,5d9.6s.6d,"[(2D<3/2>,1/2)<2>,5/2]",7/2,6,8,,T7226,L11760,
156.1479,0.0005,156.1482,64041.85,300u,8.2e+08,,97095.774,161137.50,5d9.6s.6p,"(2D<3/2>,3P<0>)*",3/2,5d9.6s.6d,"[(2D<3/2>,1/2)<1>,3/2]",5/2,4,6,,T7226,L11760,
156.6602,0.0004,156.66032,63832.42,10,1.8e+08,,94092.834,157925.207,5d9.6s.6p,"(2D<5/2>,3P<2>)*",3/2,5d9.6p2,"(2D<5/2>,3P<2>)",5/2,4,6,,T7226,L11760,
157.7621,0.0004,157.76272,63386.58,50,1.3e+08,,84836.143,148222.473,5d9.6s.6p,"(2D<5/2>,3P<1>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<2>,3/2]",3/2,6,4,,T7226,L11760,
158.1748,0.0003,158.17457,63221.20,250,7.0e+08,,95187.361,158408.647,5d9.6s.6p,"(2D<5/2>,3P<2>)*",7/2,5d9.6p2,"(2D<5/2>,3P<2>)",7/2,8,8,,T7226,L11760,
158.4674,0.0003,158.46728,63104.46,125,3.0e+08,,95304.138,158408.647,5d9.6s.6p,"(2D<5/2>,3P<2>)*",5/2,5d9.6p2,"(2D<5/2>,3P<2>)",7/2,6,8,,T7226,L11760,
158.9581,0.0005,158.95806,62909.66,100,9.0e+08,,106215.059,169124.734,5d9.6s.6p,"(2D<5/2>,1P<1>)*",7/2,5d9.6p2,"(2D<5/2>,1D<2>)",7/2,8,8,,T7226,L11760,
159.1451,0.0005,,62835.74,10,,,,,,,,,,,1,1,,,L11760,
159.3932,0.0004,159.39342,62737.93,60,6.2e+08,,95187.361,157925.207,5d9.6s.6p,"(2D<5/2>,3P<2>)*",7/2,5d9.6p2,"(2D<5/2>,3P<2>)",5/2,8,6,,T7226,L11760,
159.6904,0.0004,159.69066,62621.17,25,3.2e+08,,95304.138,157925.207,5d9.6s.6p,"(2D<5/2>,3P<2>)*",5/2,5d9.6p2,"(2D<5/2>,3P<2>)",5/2,6,6,,T7226,L11760,
159.9601,0.0003,159.96017,62515.59,500,6.3e+08,,84212.404,146727.968,5d9.6s.6p,"(2D<5/2>,3P<1>)*",7/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",9/2,8,10,,T7226,L11760,
160.1541,0.0003,160.15411,62439.86,400,1.0e+09,,84212.404,146652.263,5d9.6s.6p,"(2D<5/2>,3P<1>)*",7/2,5d9.6p2,"(2D<5/2>,3P<0>)",5/2,8,6,,T7226,L11760,
160.5311,0.0003,160.53097,62293.23,400,4.0e+08,,84212.404,146505.679,5d9.6s.6p,"(2D<5/2>,3P<1>)*",7/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",7/2,8,8,,T7226,L11760,
161.1763,0.0003,161.17595,62043.86,60,6.2e+08,,86178.478,148222.473,5d9.6s.6p,"(2D<5/2>,3P<1>)*",3/2,5d9.6s.6d,"[(2D<5/2>,1/2)<2>,3/2]",3/2,4,4,,T7226,L11760,
161.4083,0.0002,161.40784,61954.68,300,1.3e+09,,86178.478,148133.339,5d9.6s.6p,"(2D<5/2>,3P<1>)*",3/2,5d9.6s.6d,"[(2D<5/2>,1/2)<2>,3/2]",1/2,4,2,,T7226,L11760,
161.7703,0.0002,161.77010,61816.04,200,4.0e+08,,84836.143,146652.263,5d9.6s.6p,"(2D<5/2>,3P<1>)*",5/2,5d9.6p2,"(2D<5/2>,3P<0>)",5/2,6,6,,T7226,L11760,
161.9279,0.0002,161.92787,61755.88,200,2.8e+08,,84212.404,145968.295,5d9.6s.6p,"(2D<5/2>,3P<1>)*",7/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",7/2,8,8,,T7226,L11760,
162.1549,0.0003,162.15462,61669.43,50,1.8e+07,,84836.143,146505.679,5d9.6s.6p,"(2D<5/2>,3P<1>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",7/2,6,8,,T7226,L11760,
162.2141,0.0003,162.21418,61646.92,200,3.7e+08,,84212.404,145859.294,5d9.6s.6p,"(2D<5/2>,3P<1>)*",7/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",5/2,8,6,,T7226,L11760,
162.3874,0.0002,162.38735,61581.13,2000,2.0e+07,,35514.624,97095.774,5d9.6s2,2D,5/2,5d9.6s.6p,"(2D<3/2>,3P<0>)*",3/2,6,4,,T7226,L11760,
163.4094,0.0003,163.40920,61195.99,150,2.0e+08,,94092.834,155288.900,5d9.6s.6p,"(2D<5/2>,3P<2>)*",3/2,5d9.6p2,"(2D<5/2>,3P<1>)",5/2,4,6,,T7226,L11760,
163.5801,0.0002,163.58004,61132.13,170,8.8e+07,,84836.143,145968.295,5d9.6s.6p,"(2D<5/2>,3P<1>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",7/2,6,8,,T7226,L11760,
163.8723,0.0002,163.87223,61023.13,30,1.6e+07,,84836.143,145859.294,5d9.6s.6p,"(2D<5/2>,3P<1>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",5/2,6,6,,T7226,L11760,
164.0443,0.0002,164.04427,60959.14,200,1.2e+08,,84212.404,145171.560,5d9.6s.6p,"(2D<5/2>,3P<1>)*",7/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",5/2,8,6,,T7226,L11760,
164.1657,0.0002,164.16562,60914.06,200,8.8e+08,,91139.508,152053.602,5d9.6s.6p,"(2D<5/2>,3P<2>)*",9/2,5d9.6p2,"(2D<5/2>,3P<1>)",7/2,10,8,,T7226,L11760,
164.3310,0.0004,,60852.79,300,,,,,,,,,,,1,1,,,L11760,
164.4514,0.0002,164.45133,60808.24,500,1.1e+08,,60608.362,121416.626,5d10.6p,2P*,3/2,5d10.8s,2S,1/2,4,2,,T7226,L11760,
164.9662,0.0002,164.96607,60618.48,1500,6.3e+07,,50555.567,111174.092,5d9.6s2,2D,3/2,5d9.6s.6p,"(2D<3/2>,3P<2>)*",5/2,4,6,,T7226,L11760,
164.9937,0.0003,164.99373,60608.37,400000E,1.2e+09,,0.000,60608.362,5d10.6s,2S,1/2,5d10.6p,2P*,3/2,2,4,,T7226,L11760,
165.3609,0.0002,165.36091,60473.79,3,2.0e+08,,86178.478,146652.263,5d9.6s.6p,"(2D<5/2>,3P<1>)*",3/2,5d9.6p2,"(2D<5/2>,3P<0>)",5/2,4,6,,T7226,L11760,
165.5438,0.0002,165.54385,60406.97,500,3.4e+08,,84212.404,144619.360,5d9.6s.6p,"(2D<5/2>,3P<1>)*",7/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",9/2,8,10,,T7226,L11760,
166.2531,0.0005,166.25380,60149.25,3u,1.1e+09,,108975.732,169124.734,5d9.6s.6p,"(2D<5/2>,1P<1>)*",5/2,5d9.6p2,"(2D<5/2>,1D<2>)",7/2,6,8,,T7226,L11760,
166.3850,0.0002,166.38509,60101.57,25,3.3e+08,,95187.361,155288.900,5d9.6s.6p,"(2D<5/2>,3P<2>)*",7/2,5d9.6p2,"(2D<5/2>,3P<1>)",5/2,8,6,,T7226,L11760,
166.7090,0.0002,166.70901,59984.76,30,3.2e+08,,95304.138,155288.900,5d9.6s.6p,"(2D<5/2>,3P<2>)*",5/2,5d9.6p2,"(2D<5/2>,3P<1>)",5/2,6,6,,T7226,L11760,
167.2537,0.0003,167.25341,59789.41,40000,3.2e+07,,35514.624,95304.138,5d9.6s2,2D,5/2,5d9.6s.6p,"(2D<5/2>,3P<2>)*",5/2,6,6,,T7226,L11760,
167.4378,0.0003,167.43779,59723.67,10,5.2e+07,,84836.143,144559.816,5d9.6s.6p,"(2D<5/2>,3P<1>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",3/2,6,4,,T7226,L11760,
167.5581,0.0003,167.55803,59680.79,2,2.0e+07,,86178.478,145859.294,5d9.6s.6p,"(2D<5/2>,3P<1>)*",3/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",5/2,4,6,,T7226,L11760,
167.5809,0.0002,167.58072,59672.67,4500,1.2e+06,,35514.624,95187.361,5d9.6s2,2D,5/2,5d9.6s.6p,"(2D<5/2>,3P<2>)*",7/2,6,8,,T7226,L11760,
168.8728,0.0003,168.87296,59216.17,5,1.0e+07,,79705.262,138921.375,5d9.6s.6p,"(2D<5/2>,3P<0>)*",5/2,5d9.6s.7s,"[(2D<5/2>,1/2)<2>,1/2]",3/2,6,4,,T7226,L11760,
169.5114,0.0002,169.51140,58993.08,200,2.3e+08,,86178.478,145171.560,5d9.6s.6p,"(2D<5/2>,3P<1>)*",3/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",5/2,4,6,,T7226,L11760,
170.2612,0.0002,170.26130,58733.29,30,4.0e+07,,86178.478,144911.731,5d9.6s.6p,"(2D<5/2>,3P<1>)*",3/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",3/2,4,4,,T7226,L11760,
170.3527,0.0004,170.35294,58701.74,20,9.0e+07,,106215.059,164916.716,5d9.6s.6p,"(2D<5/2>,1P<1>)*",7/2,5d9.6s.6d,"[(2D<3/2>,1/2)<2>,5/2]",7/2,8,8,,T7226,L11760,
170.5433,0.0002,170.54346,58636.14,200,5.5e+06,,50555.567,109191.648,5d9.6s2,2D,3/2,5d9.6s.6p,"(2D<3/2>,3P<2>)*",3/2,4,4,,T7226,L11760,
170.7119,0.0002,170.71194,58578.22,1500,2.3e+06,,35514.624,94092.834,5d9.6s2,2D,5/2,5d9.6s.6p,"(2D<5/2>,3P<2>)*",3/2,6,4,,T7226,L11760,
170.8806,0.0004,170.88091,58520.39,10,2.1e+08,,110604.447,169124.734,5d9.6s.6p,"(2D<3/2>,3P<2>)*",7/2,5d9.6p2,"(2D<5/2>,1D<2>)",7/2,8,8,,T7226,L11760,
171.1738,0.0002,171.17377,58420.16,600,1.6e+06,,50555.567,108975.732,5d9.6s2,2D,3/2,5d9.6s.6p,"(2D<5/2>,1P<1>)*",5/2,4,6,,T7226,L11760,
171.2874,0.0002,171.28761,58381.41,30,4.8e+07,,86178.478,144559.816,5d9.6s.6p,"(2D<5/2>,3P<1>)*",3/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",3/2,4,4,,T7226,L11760,
171.8416,0.0004,171.84160,58193.13,12,6.0e+07,,97095.774,155288.900,5d9.6s.6p,"(2D<3/2>,3P<0>)*",3/2,5d9.6p2,"(2D<5/2>,3P<1>)",5/2,4,6,,T7226,L11760,
173.1823,0.0002,173.18232,57742.62,700,1.3e+07,,50555.567,108298.183,5d9.6s2,2D,3/2,5d10.7p,2P*,1/2,4,2,,T7226,L11760,
175.4112,0.0002,175.41134,57008.90,30,1.8e+07,,79705.262,136714.118,5d9.6s.6p,"(2D<5/2>,3P<0>)*",5/2,5d9.6s.7s,"[(2D<5/2>,1/2)<3>,1/2]",5/2,6,6,,T7226,L11760,
178.7598,0.0003,178.75982,55940.99,5,1.8e+08,,108975.732,164916.716,5d9.6s.6p,"(2D<5/2>,1P<1>)*",5/2,5d9.6s.6d,"[(2D<3/2>,1/2)<2>,5/2]",7/2,6,8,,T7226,L11760,
179.2775,0.0003,,55779.45,20h,,,,,,,,,,,1,1,,,L11760,
179.3921,0.0002,179.39204,55743.81,500,2.6e+06,,50555.567,106299.401,5d9.6s2,2D,3/2,5d9.6s.6p,"(2D<3/2>,3P<2>)*",1/2,4,2,,T7226,L11760,
179.8650,0.0002,179.86473,55597.25,5000,3.1e+08,,79705.262,135302.600,5d9.6s.6p,"(2D<5/2>,3P<0>)*",5/2,5d9.6s.7s,"[(2D<5/2>,1/2)<3>,1/2]",7/2,6,8,,T7226,L11760,
179.8934,0.0002,179.89345,55588.48,500,3.4e+08,,91139.508,146727.968,5d9.6s.6p,"(2D<5/2>,3P<2>)*",9/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",9/2,10,10,,T7226,L11760,
180.0815,0.0003,180.08139,55530.41,1500,1.2e+07,,50555.567,106086.013,5d9.6s2,2D,3/2,5d9.6s.6p,"(2D<5/2>,1P<1>)*",3/2,4,4,,T7226,L11760,
180.6158,0.0002,180.61570,55366.14,90,7.1e+07,,91139.508,146505.679,5d9.6s.6p,"(2D<5/2>,3P<2>)*",9/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",7/2,10,8,,T7226,L11760,
180.8287,0.0003,180.82859,55300.96,300,7.0e+07,,84836.143,140137.134,5d9.6s.6p,"(2D<5/2>,3P<1>)*",5/2,5d9.6s.7s,"[(2D<5/2>,1/2)<2>,1/2]",5/2,6,6,,T7226,L11760,
182.0720,0.0003,182.07207,54923.33,5000,1.1e+09,,91139.508,146062.814,5d9.6s.6p,"(2D<5/2>,3P<2>)*",9/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",11/2,10,12,,T7226,L11760,
182.3859,0.0002,182.38594,54828.80,60,2.6e+07,,91139.508,145968.295,5d9.6s.6p,"(2D<5/2>,3P<2>)*",9/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",7/2,10,8,,T7226,L11760,
182.5121,0.0003,182.51206,54790.89,3,2.3e+06,,84836.143,139627.043,5d9.6s.6p,"(2D<5/2>,3P<1>)*",5/2,5d10.9d,2D,3/2,6,4,,T7226,L11760,
183.2556,0.0003,,54568.59,3l,,,,,,,,,,,1,1,,,L11760,
183.6672,0.0003,183.66749,54446.30,3,9.1e+07,,95187.361,149633.577,5d9.6s.6p,"(2D<5/2>,3P<2>)*",7/2,5d9.6s.6d,"[(2D<5/2>,1/2)<2>,5/2]",7/2,8,8,,T7226,L11760,
184.0623,0.0003,184.06227,54329.43,1000h,6.5e+08,,95304.138,149633.577,5d9.6s.6p,"(2D<5/2>,3P<2>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<2>,5/2]",7/2,6,8,,T7226,L11760,
184.1204,0.0003,184.12046,54312.29,7,2.2e+08,,110604.447,164916.716,5d9.6s.6p,"(2D<3/2>,3P<2>)*",7/2,5d9.6s.6d,"[(2D<3/2>,1/2)<2>,5/2]",7/2,8,8,,T7226,L11760,
184.7417,0.0003,184.74167,54129.63,12,8.2e+07,,94092.834,148222.473,5d9.6s.6p,"(2D<5/2>,3P<2>)*",3/2,5d9.6s.6d,"[(2D<5/2>,1/2)<2>,3/2]",3/2,4,4,,T7226,L11760,
184.8935,0.0003,184.89335,54085.19,800,3.5e+08,,84836.143,138921.375,5d9.6s.6p,"(2D<5/2>,3P<1>)*",5/2,5d9.6s.7s,"[(2D<5/2>,1/2)<2>,1/2]",3/2,6,4,,T7226,L11760,
185.0466,0.0003,185.04638,54040.44,5,2.9e+07,,94092.834,148133.339,5d9.6s.6p,"(2D<5/2>,3P<2>)*",3/2,5d9.6s.6d,"[(2D<5/2>,1/2)<2>,3/2]",1/2,4,2,,T7226,L11760,
185.3271,0.0002,185.32708,53958.65,800,1.0e+08,,86178.478,140137.134,5d9.6s.6p,"(2D<5/2>,3P<1>)*",3/2,5d9.6s.7s,"[(2D<5/2>,1/2)<2>,1/2]",5/2,4,6,,T7226,L11760,
186.0721,0.0003,186.07205,53742.61,12,3.5e+08,,111174.092,164916.716,5d9.6s.6p,"(2D<3/2>,3P<2>)*",5/2,5d9.6s.6d,"[(2D<3/2>,1/2)<2>,5/2]",7/2,6,8,,T7226,L11760,
186.2233,0.0003,,53698.97,4h,,,,,,,,,,,1,1,,,L11760,
186.8064,0.0007,,53531.36,4h,,,,,,,,,,,1,1,,,L11760,
186.9228,0.0002,186.92264,53498.02,50000,1.0e+09,,51486.070,104984.138,5d10.6p,2P*,1/2,5d10.6d,2D,3/2,2,4,,T7226,L11760,
186.9863,0.0002,186.98631,53479.85,200,3.7e+07,,91139.508,144619.360,5d9.6s.6p,"(2D<5/2>,3P<2>)*",9/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",9/2,10,10,,T7226,L11760,
187.0781,0.0003,,53453.61,10h,,,,,,,,,,,1,1,,,L11760,
187.0957,0.0003,187.09576,53448.58,0.5,9.2e+05,,86178.478,139627.043,5d9.6s.6p,"(2D<5/2>,3P<1>)*",3/2,5d10.9d,2D,3/2,4,4,,T7226,L11760,
187.5550,0.0003,187.55485,53317.69,5000,5.5e+07,,50555.567,103873.302,5d9.6s2,2D,3/2,5d9.6s.6p,"(2D<3/2>,3P<1>)*",1/2,4,2,,T7226,L11760,
188.9704,0.0002,188.97042,52918.34,30,1.9e+08,,95304.138,148222.473,5d9.6s.6p,"(2D<5/2>,3P<2>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<2>,3/2]",3/2,6,4,,T7226,L11760,
189.2086,0.0003,189.20885,52851.72,4h,3.7e+08,,109191.648,162043.299,5d9.6s.6p,"(2D<3/2>,3P<2>)*",3/2,5d9.6s.6d,"[(2D<3/2>,1/2)<1>,5/2]",5/2,4,6,,T7226,L11760,
189.5993,0.0002,189.59899,52742.81,50,3.5e+07,,86178.478,138921.375,5d9.6s.6p,"(2D<5/2>,3P<1>)*",3/2,5d9.6s.7s,"[(2D<5/2>,1/2)<2>,1/2]",3/2,4,4,,T7226,L11760,
190.0121,0.0003,190.01181,52628.23,3000,1.9e+07,,50555.567,103183.874,5d9.6s2,2D,3/2,5d9.6s.6p,"(2D<3/2>,3P<1>)*",3/2,4,4,,T7226,L11760,
190.2609,0.0003,190.26082,52559.41,5,9.7e+06,,94092.834,146652.263,5d9.6s.6p,"(2D<5/2>,3P<2>)*",3/2,5d9.6p2,"(2D<5/2>,3P<0>)",5/2,4,6,,T7226,L11760,
190.4700,0.0003,190.46997,52501.71,2500,2.5e+08,,84212.404,136714.118,5d9.6s.6p,"(2D<5/2>,3P<1>)*",7/2,5d9.6s.7s,"[(2D<5/2>,1/2)<3>,1/2]",5/2,8,6,,T7226,L11760,
191.5943,0.0003,191.59442,52193.62,30,4.2e+07,,106215.059,158408.647,5d9.6s.6p,"(2D<5/2>,1P<1>)*",7/2,5d9.6p2,"(2D<5/2>,3P<2>)",7/2,8,8,,T7226,L11760,
192.5099,0.0003,192.50980,51945.38,10,2.6e+07,,96187.932,148133.339,5d9.6s.6p,"(2D<5/2>,3P<2>)*",1/2,5d9.6s.6d,"[(2D<5/2>,1/2)<2>,3/2]",1/2,2,2,,T7226,L11760,
192.7605,0.0003,192.76003,51877.85,800,8.5e+07,,84836.143,136714.118,5d9.6s.6p,"(2D<5/2>,3P<1>)*",5/2,5d9.6s.7s,"[(2D<5/2>,1/2)<3>,1/2]",5/2,6,6,,T7226,L11760,
192.9040,0.0003,192.90423,51839.26,1,6.8e+07,,106086.013,157925.207,5d9.6s.6p,"(2D<5/2>,1P<1>)*",3/2,5d9.6p2,"(2D<5/2>,3P<2>)",5/2,4,6,,T7226,L11760,
193.4591,0.0015,193.4593,51690.5,3w,4.7e+08,,106215.059,157905.52,5d9.6s.6p,"(2D<5/2>,1P<1>)*",7/2,5d9.6p2,"(2D<5/2>,3P<2>)",9/2,8,10,,T7226,L11760,
194.0219,0.0003,194.02177,51540.57,180,1.7e+08,,95187.361,146727.968,5d9.6s.6p,"(2D<5/2>,3P<2>)*",7/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",9/2,8,10,,T7226,L11760,
194.22729,0.00004,194.22729,51486.071,750000E,7.5e+08,,0.000,51486.070,5d10.6s,2S,1/2,5d10.6p,2P*,1/2,2,2,,T7226,L11760,
194.7491,0.0003,194.74908,51348.12,45,1.7e+07,,95304.138,146652.263,5d9.6s.6p,"(2D<5/2>,3P<2>)*",5/2,5d9.6p2,"(2D<5/2>,3P<0>)",5/2,6,6,,T7226,L11760,
194.8622,0.0003,194.86219,51318.32,800,3.2e+08,,95187.361,146505.679,5d9.6s.6p,"(2D<5/2>,3P<2>)*",7/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",7/2,8,8,,T7226,L11760,
195.3074,0.0003,195.30662,51201.34,45,2.2e+07,,95304.138,146505.679,5d9.6s.6p,"(2D<5/2>,3P<2>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",7/2,6,8,,T7226,L11760,
195.7320,0.0003,195.73227,51090.27,3000,1.9e+08,,84212.404,135302.600,5d9.6s.6p,"(2D<5/2>,3P<1>)*",7/2,5d9.6s.7s,"[(2D<5/2>,1/2)<3>,1/2]",7/2,8,8,,T7226,L11760,
195.7759,0.0004,195.77622,51078.81,5x,8.8e+06,,94092.834,145171.560,5d9.6s.6p,"(2D<5/2>,3P<2>)*",3/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",5/2,4,6,,T7226,L11760,
195.9340,0.0003,195.93411,51037.59,1,2.8e+06,,97095.774,148133.339,5d9.6s.6p,"(2D<3/2>,3P<0>)*",3/2,5d9.6s.6d,"[(2D<5/2>,1/2)<2>,3/2]",1/2,4,2,,T7226,L11760,
196.7771,0.0003,196.77719,50818.92,5,9.8e+06,,94092.834,144911.731,5d9.6s.6p,"(2D<5/2>,3P<2>)*",3/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",3/2,4,4,,T7226,L11760,
