obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
,96.6934,103419.7,,1.97e+02,B+,0.00,103419.70,2p6.3s,2S,1/2,2p6.5d,2D,5/2,2,6,E2,T5202,,
102.5962,102.59681,97469.5,14g,3.43e+06,B,0.00,97468.92,2p6.3s,2S,1/2,2p6.5p,2P*,3/2,2,4,,"c31,T6870",L535,
102.6108,102.61134,97455.6,12g,3.63e+06,B,0.00,97455.12,2p6.3s,2S,1/2,2p6.5p,2P*,1/2,2,2,,"c31,T6870",L535,
,107.1690,93310.6,,1.04e+03,A,0.00,93310.59,2p6.3s,2S,1/2,2p6.4d,2D,5/2,2,6,E2,T5202,,
,123.9925,80650.0,,4.33e-05,D+,0.00,80650.02,2p6.3s,2S,1/2,2p6.4p,2P*,3/2,2,4,M2,c28,,
123.9936,123.99253,80649.3,25g,1.35e+06,C,0.00,80650.02,2p6.3s,2S,1/2,2p6.4p,2P*,3/2,2,4,,"c31,T6870,T7256,c23",L535,
124.0399,124.03947,80619.2,20g,1.52e+06,C,0.00,80619.50,2p6.3s,2S,1/2,2p6.4p,2P*,1/2,2,2,,"c31,T6870,T7256,c23",L535,
,124.8048,80125.1,,9.00e+05,C,35669.31,115794.44,2p6.3p,2P*,1/2,2p6.9d,2D,3/2,2,4,,c31,,
124.8511,124.85068,80095.4,6,3.83e+06,B,35669.31,115764.99,2p6.3p,2P*,1/2,2p6.10s,2S,1/2,2,2,,c31,L535,
,124.9476,80033.6,,1.74e+05,C,35760.88,115794.44,2p6.3p,2P*,3/2,2p6.9d,2D,3/2,4,4,,c31,,
,124.9477,80033.5,,1.06e+06,C,35760.88,115794.39,2p6.3p,2P*,3/2,2p6.9d,2D,5/2,4,6,,c31,,
124.9932,124.99358,80004.4,8,7.64e+06,B,35760.88,115764.99,2p6.3p,2P*,3/2,2p6.10s,2S,1/2,4,2,,c31,L535,
127.1243,127.12387,78663.2,8,1.23e+06,C,35669.31,114332.74,2p6.3p,2P*,1/2,2p6.8d,2D,3/2,2,4,,c31,L535,
127.1943,127.19402,78619.9,9,4.49e+06,C+,35669.31,114289.36,2p6.3p,2P*,1/2,2p6.9s,2S,1/2,2,2,,c31,L535,
,127.2720,78571.9,,2.38e+05,C,35760.88,114332.74,2p6.3p,2P*,3/2,2p6.8d,2D,3/2,4,4,,c31,,
127.2725,127.27213,78571.6,8,1.44e+06,C+,35760.88,114332.68,2p6.3p,2P*,3/2,2p6.8d,2D,5/2,4,6,,c31,L535,
127.3427,127.34233,78528.3,11,8.97e+06,C+,35760.88,114289.36,2p6.3p,2P*,3/2,2p6.9s,2S,1/2,4,2,,c31,L535,
130.6711,130.67137,76528.0,11,2.19e+06,C+,35669.31,112197.17,2p6.3p,2P*,1/2,2p6.7d,2D,3/2,2,4,,c31,L535,
130.7877,130.78753,76459.8,12,6.72e+06,C+,35669.31,112129.20,2p6.3p,2P*,1/2,2p6.8s,2S,1/2,2,2,,c31,L535,
,130.8279,76436.3,,4.25e+05,C,35760.88,112197.17,2p6.3p,2P*,3/2,2p6.7d,2D,3/2,4,4,,c31,,
130.8282,130.82811,76436.1,12,2.58e+06,C+,35760.88,112197.05,2p6.3p,2P*,3/2,2p6.7d,2D,5/2,4,6,,c31,L535,
130.9439,130.94435,76368.6,14,1.34e+07,C+,35760.88,112129.20,2p6.3p,2P*,3/2,2p6.8s,2S,1/2,4,2,,c31,L535,
136.5545,136.55440,73230.8,14,4.53e+06,B+,35669.31,108900.20,2p6.3p,2P*,1/2,2p6.6d,2D,3/2,2,4,,c31,L535,
,136.7254,73139.3,,8.84e+05,B,35760.88,108900.20,2p6.3p,2P*,3/2,2p6.6d,2D,3/2,4,4,,c31,,
136.7260,136.72570,73139.0,15,5.35e+06,B+,35760.88,108900.02,2p6.3p,2P*,3/2,2p6.6d,2D,5/2,4,6,,c31,L535,
136.7704,136.77080,73115.2,15,1.08e+07,C+,35669.31,108784.33,2p6.3p,2P*,1/2,2p6.7s,2S,1/2,2,2,,c31,L535,
136.9425,136.94231,73023.3,18,2.17e+07,B,35760.88,108784.33,2p6.3p,2P*,3/2,2p6.7s,2S,1/2,4,2,,c31,L535,
,139.8793,71490.2,,8.77e+03,B+,0.00,71490.19,2p6.3s,2S,1/2,2p6.3d,2D,5/2,2,6,E2,"T5202,T4898",,
,143.2563,69804.9,,1.87e-02,D,0.00,69804.95,2p6.3s,2S,1/2,2p6.4s,2S,1/2,2,2,M1,c28,,
147.6004,147.59997,67750.5,20,1.10e+07,B,35669.31,103420.00,2p6.3p,2P*,1/2,2p6.5d,2D,3/2,2,4,,"c31,T6870",L535,
,147.7997,67659.1,,2.16e+06,B,35760.88,103420.00,2p6.3p,2P*,3/2,2p6.5d,2D,3/2,4,4,,"c31,T6870",,
147.8013,147.80039,67658.4,25,1.30e+07,B,35760.88,103419.70,2p6.3p,2P*,3/2,2p6.5d,2D,5/2,4,6,,"c31,T6870",L535,
148.0890,148.08795,67527.0,20,1.93e+07,B+,35669.31,103196.75,2p6.3p,2P*,1/2,2p6.6s,2S,1/2,2,2,,c31,L535,
148.2902,148.28903,67435.3,30,3.85e+07,B+,35760.88,103196.75,2p6.3p,2P*,3/2,2p6.6s,2S,1/2,4,2,,c31,L535,
165.343,165.336,60480,,,,428957,489440,2p5.(2P*).3s.3p.(3P*),4S,3/2,2p5.(2P*).3s.3d.(3D),4P*,5/2,4,6,,,L10581,
171.673,171.680,58250,,,,428957,487205,2p5.(2P*).3s.3p.(3P*),4S,3/2,2p5.(2P*).3s.4s.(3S),4P*,5/2,4,6,,,L10581,
173.4845,173.48521,57642.0,40,4.29e+07,A,35669.31,93311.11,2p6.3p,2P*,1/2,2p6.4d,2D,3/2,2,4,,"c31,T6870,c23",L535,
,173.4852,57641.8,,6.55e-05,C,35669.31,93311.11,2p6.3p,2P*,1/2,2p6.4d,2D,3/2,2,4,M2,c28,,
,173.4868,57641.3,,4.70e-04,C+,35669.31,93310.59,2p6.3p,2P*,1/2,2p6.4d,2D,5/2,2,6,M2,c28,,
,173.7613,57550.2,,8.48e+06,B+,35760.88,93311.11,2p6.3p,2P*,3/2,2p6.4d,2D,3/2,4,4,,"c31,T6870,c23",,
,173.7613,57550.2,,1.22e-09,E,35760.88,93311.11,2p6.3p,2P*,3/2,2p6.4d,2D,3/2,4,4,M2,c28,,
173.7618,173.76282,57550.0,50,5.09e+07,A,35760.88,93310.59,2p6.3p,2P*,3/2,2p6.4d,2D,5/2,4,6,,"c31,T6870,c23",L535,
,173.7628,57549.7,,2.54e-03,B,35760.88,93310.59,2p6.3p,2P*,3/2,2p6.4d,2D,5/2,4,6,M2,c28,,
175.0654,175.06635,57121.5,40,4.00e+07,A,35669.31,92790.51,2p6.3p,2P*,1/2,2p6.5s,2S,1/2,2,2,,"c31,T6870",L535,
175.3456,175.34745,57030.2,50,7.98e+07,A,35760.88,92790.51,2p6.3p,2P*,3/2,2p6.5s,2S,1/2,4,2,,"c31,T6870",L535,
180.678,180.668,55347,,,,434090,489440,2p5.(2P*).3s.3p.(3P*),4D,7/2,2p5.(2P*).3s.3d.(3D),4P*,5/2,8,6,,,L10581,
