obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
299.7572,0.0008,299.75756,0.00003,33360.33,480,3.2e+06,D,13741.6394,47101.9320,3d3.(4P).4s,a 5P,3,3d3.(4P).4p,y 5D*,2,7,5,,T9770,L10089c179,
299.8190,0.0008,299.8187,0.0006,33353.45,530,1.0e+07,D+,44201.678,77555.17,3d3.(2D1).4s,c 3D,1,3d2.(1D).4s.4p.(3P*),s 3D*,1,3,3,,T9770,L10089c179,
299.8816,0.0003,299.88134,0.00004,33346.49,1300,8.5e+06,C,20522.148,53868.671,3d3.(2D2).4s,b 3D,1,3d3.(2D2).4p,w 3D*,2,3,5,,T9770,L18516,
299.98370,0.00016,299.983706,0.000014,33335.145,6000,,,40195.5675,73530.7114,3d3.(4F).4p,z 3F*,3,3d3.(4F).4d,3D,3,7,7,,,L18516,
300.20790,0.00004,300.207902,0.000027,33310.249,78000,2.23e+08,B,13741.6394,47051.8885,3d3.(4P).4s,a 5P,3,3d3.(4P).4p,z 5P*,3,7,7,,T9616,L18516,
300.26232,0.00011,300.26229,0.00003,33304.213,9800,5.3e+07,B,20622.9852,53927.2005,3d3.(2D2).4s,b 3D,3,3d3.(2D2).4p,w 3D*,3,7,7,,T9770,L18516,
300.28093,0.00018,300.280936,0.000020,33302.148,1200,2.0e+06,D+,16421.5292,49723.6766,3d3.(2G).4s,b 3G,4,3d3.(2G).4p,z 1G*,4,9,9,,T9770,L18516,
300.43398,0.00010,300.43396,0.00003,33285.183,19000,6.8e+07,B,13594.726,46879.9114,3d3.(4P).4s,a 5P,2,3d3.(4P).4p,z 5P*,2,5,5,,T9616n,L18516,
300.4902,0.0008,300.489501,0.000020,33278.96,350,,,19112.9298,52391.9627,3d3.(2G).4s,b 1G,4,3d3.(2D2).4p,x 3F*,3,9,7,,,L10089c179,
300.65537,0.00013,300.655325,0.000016,33260.673,4400,,,37369.1542,70629.8323,3d3.(4F).4p,z 5D*,2,3d3.(4F).5s,3F,3,5,7,,,L18516,
300.6689,0.0016,300.66895,0.00003,33259.17,10000h,3.1e+07,D+,19132.792,52391.9627,3d3.(2P).4s,b 3P,2,3d3.(2D2).4p,x 3F*,3,5,7,,T9770,L10089c179,
300.73743,0.00019,300.73743,0.00003,33251.598,3700,3.0e+07,C,20617.0735,53868.671,3d3.(2D2).4s,b 3D,2,3d3.(2D2).4p,w 3D*,2,5,5,,T9770,L18516,
