obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
309.715925,0.000021,309.715929,0.000009,32287.6520,230,,,16033.14845,48320.8000,5f.6d.(3D*).7s,*,5/2,5f2.6d+5f.6d.7p,,5/2,6,6,,,L5951,
309.71938,0.00013,309.719610,0.000009,32287.292,64,,,12902.37757,45189.6454,5f.6d.(3D*).7s,*,3/2,5f2.6d+5f.6d.7p,,5/2,4,6,,,L2372,
309.732984,0.000016,309.732977,0.000006,32285.8737,380,,,9202.26506,41488.1395,5f.6d.(1G*).7s,2G*,7/2,5f2.6d+5f.6d.7p,,7/2,8,8,,,L5951,
309.78620,0.00013,309.786156,0.000007,32280.328,32,,,16564.6294,48844.9615,5f.(2F*).6d2.(3F),4I*,11/2,5f2.6d+5f.6d.7p,,9/2,12,10,,,L2372,
309.78899,0.00013,309.789119,0.000007,32280.037,32,,,14275.57661,46555.6000,5f.(2F*).6d2.(3F),4I*,9/2,5f.6d.(3G*).7p,,11/2,10,12,,,L2372,
309.80409,0.00013,309.804061,0.000009,32278.463,130,,,15453.03596,47731.5024,5f.6d.(3D*).7s,4D*,7/2,5f2.6d+5f.6d.7p,,9/2,8,10,,,L2372,
309.816602,0.000014,309.816614,0.000007,32277.1599,500,,,4113.35932,36390.5180,6d.(2D).7s2,,5/2,6d2.(3F).7p,*,3/2,6,4,,,L5951,
309.92257,0.00003,309.922543,0.000006,32266.124,130,,,13468.96833,45735.0949,5f.6d.(3G*).7s,4G*,9/2,5f2.(3H).6d,,11/2,10,12,,,L5951,
309.92873,0.00004,309.928788,0.000006,32265.482,78,,,8378.85915,40644.3356,5f.7s2,2F*,7/2,5f2.(3F).6d,,5/2,8,6,,,L5951,
310.00174,0.00013,310.001914,0.000009,32257.883,6,,,19912.3404,52170.2057,5f.(2F*).6d2.(3F),4H*,13/2,5f2.(1I).6d,2I,11/2,14,12,,,L2372,
310.063936,0.000017,310.063937,0.000007,32251.4128,340,,,12570.49403,44821.9067,6d3,,7/2,6d.7s.(3D).7p,*,5/2,8,6,,,L5951,
310.076377,0.000020,310.076374,0.000006,32250.1188,240,,,9238.02035,41488.1395,5f.6d.(1G*).7s,*,9/2,5f2.6d+5f.6d.7p,,7/2,10,8,,,L5951,
