obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
126.5934,0.0009,126.59398,0.00016,78993.1,12000,3.4e+07,D,3350.494,82343.19,3d7.(4F).4s,a 5F,5,3d6.(5D).4s.4p,y 5F*,4,11,9,,T6999,L4687c119,
126.8348,0.0009,126.83562,0.00014,78842.8,1900,,,47078.494,125920.70?,3d7.(4F).4p,z 5G*,6,3d7.(4F).7d,5H,7,13,15,,,L4687c119,
127.1936,0.0009,127.19449,0.00019,78620.3,24000,9.e+07,D,3350.494,81970.25,3d7.(4F).4s,a 5F,5,3d6.(5D).4s.4p,y 5F*,5,11,11,,T6999,L4687c119,
127.2282,0.0009,127.22918,0.00015,78598.9,12000,4.4e+07,D,4028.988,82627.31,3d7.(4F).4s,a 5F,4,3d6.(5D).4s.4p,y 5F*,3,9,7,,T6999,L4687c119,
127.6902,0.0009,127.69076,0.00016,78314.5,11000,5.2e+07,D,4028.988,82343.19,3d7.(4F).4s,a 5F,4,3d6.(5D).4s.4p,y 5F*,4,9,9,,T6999,L4687c119,
127.7642,0.0009,127.7643,0.0003,78269.2,5700,4.5e+07,D,4560.789,82829.93,3d7.(4F).4s,a 5F,3,3d6.(5D).4s.4p,y 5F*,2,7,5,,T6999,L4687c119,
127.9434,0.0012,127.94176,0.00005,78159.6,390,,,4950.062,83110.627,3d7.(4F).4s,a 5F,2,3d7.(2F).4p,w 3G*,3,5,7,,,L4687c119,
128.0681,0.0009,128.0685,0.0004,78083.5,4500,3.1e+07,D,9812.860,87896.08,3d7.(4F).4s,b 3F,4,3d6.(5D).4s.4p,v 3F*,3,9,7,,T6999,L4687c119,
128.0960,0.0009,128.09588,0.00015,78066.5,8300,3.6e+07,D,4560.789,82627.31,3d7.(4F).4s,a 5F,3,3d6.(5D).4s.4p,y 5F*,3,7,7,,T6999,L4687c119,
128.1890,0.0009,128.1888,0.0005,78009.8,5500,4.1e+07,D,4950.062,82960.0,3d7.(4F).4s,a 5F,2,3d6.(5D).4s.4p,y 5F*,1,5,3,,T6999,L4687c119,
128.3018,0.0009,128.30175,0.00020,77941.2,55000,1.0e+07,D,4028.988,81970.25,3d7.(4F).4s,a 5F,4,3d6.(5D).4s.4p,y 5F*,5,9,11,,T6999,L4687c119,
128.3513,0.0012,128.350169,0.000012,77911.2,390,9.e+05,E,17771.507,95683.364,3d7.(4P).4s,a 5P,3,3d7.(4F).5p,5D*,3,7,7,,T6999,L4687c119,
128.4029,0.0009,128.4029,0.0003,77879.9,5400,3.2e+07,D,4950.062,82829.93,3d7.(4F).4s,a 5F,2,3d6.(5D).4s.4p,y 5F*,2,5,5,,T6999,L4687c119,
128.4244,0.0012,128.423776,0.000007,77866.8,550D,3.e+06,E,18338.640,96205.841,3d7.(4P).4s,a 5P,1,3d7.(4F).5p,5D*,2,3,5,,T6999,L4687c119,
