obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
235.763,,42415.5,260,,,,,,,,,,,1,1,,,L3475,
238.809,,41874.5,130,,,,,,,,,,,1,1,,,L3475,
240.302,,41614.3,180,,,,,,,,,,,1,1,,,L3475,
241.074,,41481.0,240,,,,,,,,,,,1,1,,,L3475,
242.349,,41262.9,150,,,,,,,,,,,1,1,,,L3475,
244.058,,40973.9,260,,,,,,,,,,,1,1,,,L3475,
245.589,,40718.4,90,,,,,,,,,,,1,1,,,L3475,
246.073,,40638.3,110,,,,,,,,,,,1,1,,,L3475,
247.215,,40450.7,90,,,,,,,,,,,1,1,,,L3475,
248.168,,40295.3,110,,,,,,,,,,,1,1,,,L3475,
249.136,,40138.7,170,,,,,,,,,,,1,1,,,L3475,
251.107,,39823.7,90,,,,,,,,,,,1,1,,,L3475,
251.431,,39772.4,170,,,,,,,,,,,1,1,,,L3475,
251.837,,39708.3,170,,,,,,,,,,,1,1,,,L3475,
254.457,,39299.3,130,,,,,,,,,,,1,1,,,L3475,
254.588,,39279.1,90,,,,,,,,,,,1,1,,,L3475,
255.306,,39168.7,150,,,,,,,,,,,1,1,,,L3475,
255.871,,39082.2,180,,,,,,,,,,,1,1,,,L3475,
256.098,,39047.6,90,,,,,,,,,,,1,1,,,L3475,
256.702,,38955.7,90,,,,,,,,,,,1,1,,,L3475,
259.234,,38575.3,90,,,,,,,,,,,1,1,,,L3475,
259.332,,38560.7,75,,,,,,,,,,,1,1,,,L3475,
260.094,,38447.7,130,,,,,,,,,,,1,1,,,L3475,
260.154,,38438.8,130,,,,,,,,,,,1,1,,,L3475,
260.947,,38322.0,75,,,,,,,,,,,1,1,,,L3475,
263.559,,37942.2,440,,,,,,,,,,,1,1,,,L3475,
264.614,,37790.9,110,,,,,,,,,,,1,1,,,L3475,
267.764,,37346.4,55,,,,,,,,,,,1,1,,,L3475,
