obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
512.442,512.442+,19514.4,470,7.2e+06,B+,2591.60,22106.02,5d.6s,a 3D,2,4f.5d,z 3D*,2,5,5,,T7455,L3475,
515.818,515.817+,19386.7,180,5.0e+05,B,1016.10,20402.82,5d2,a 3F,3,4f.5d,z 3G*,3,7,7,,T7455,L3475,
515.887,515.887+,19384.1,180,,,17825.62,37209.71,4f.5d,z 3H*,4,4f.(2F*<5/2>).6p<3/2>,"(5/2,3/2)",3,9,7,,,L3475,
516.506,516.505+,19360.9,120,4.3e+05,B,1970.70,21331.60,5d2,a 3F,4,4f.5d,z 3G*,4,9,9,,T7455,L3475,
517.435,517.436+,19326.1,26,,,18895.41,38221.49,4f.5d,z 1D*,2,4f.(2F*<5/2>).6p<3/2>,"(5/2,3/2)",2,5,5,,,L3475,
517.528,517.523+,19322.6,80,,,32201.05,51523.86,5d.6p,x 1F*,3,5d.(2D<5/2>).7s<1/2>,"(5/2,1/2)",2,7,5,,,L3475,
518.486,518.485+,19286.9,850,8.9e+06,B+,3250.35,22537.30,5d.6s,a 3D,3,4f.5d,z 3D*,3,7,7,,T7455,L3475,
518.966,518.965+,19269.1,260,,,19749.62,39018.74,4f.5d,z 3H*,6,4f.(2F*<7/2>).6p<3/2>,"(7/2,3/2)",5,13,11,,,L3475,
520.560,520.558+,19210.1,170,,,18580.41,37790.57,4f.5d,z 3H*,5,4f.(2F*<5/2>).6p<3/2>,"(5/2,3/2)",4,11,9,,,L3475,
522.766,522.766+,19129.0,35,,,17825.62,36954.65,4f.5d,z 3H*,4,4f.(2F*<7/2>).6p<1/2>,"(7/2,1/2)",3,9,7,,,L3475,
526.085,526.084+,19008.3,110,3.9e+05,C+,1394.46,20402.82,5d2,,2,4f.5d,z 3G*,3,5,7,,T7455,L3475,
528.060,528.060+,18937.2,26,,,18235.56,37172.79,4f.5d,y 3F*,3,4f.(2F*<7/2>).6p<1/2>,"(7/2,1/2)",4,7,9,,,L3475,
